,word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
9080,adored,125,108,123,106,2.45,2.1004,1.29,2.0374,6
9090,convey,136,108,132,106,2.67,2.1367,1.29,2.0374,6
9091,coughs,154,108,104,76,3.02,2.1903,1.29,2.0374,6
9092,cuckoo,151,108,117,88,2.96,2.1818,1.29,2.0374,6
9100,hassle,133,108,129,105,2.61,2.1271,1.29,2.0374,6
9107,martyr,132,108,127,104,2.59,2.1239,1.29,2.0374,6
9122,rumour,149,108,123,87,2.92,2.1761,1.29,2.0374,6
9125,slowed,116,108,111,104,2.27,2.0682,1.29,2.0374,6
9130,stared,123,108,122,107,2.41,2.0934,1.29,2.0374,6
9132,sweets,122,108,106,94,2.39,2.0899,1.29,2.0374,6
9145,amused,128,107,128,107,2.51,2.1106,1.28,2.0334,6
9152,brunch,189,107,180,102,3.71,2.2788,1.28,2.0334,6
9160,coyote,185,107,117,84,3.63,2.2695,1.28,2.0334,6
9161,cradle,145,107,121,95,2.84,2.1644,1.28,2.0334,6
9178,masses,138,107,136,107,2.71,2.143,1.28,2.0334,6
9188,paddle,191,107,165,97,3.75,2.2833,1.28,2.0334,6
9195,remedy,118,107,115,104,2.31,2.0755,1.28,2.0334,6
9215,deploy,135,106,100,86,2.65,2.1335,1.26,2.0294,6
9216,drunks,116,106,109,99,2.27,2.0682,1.26,2.0294,6
9240,rebels,250,106,225,98,4.9,2.3997,1.26,2.0294,6
9242,saline,175,106,154,97,3.43,2.2455,1.26,2.0294,6
9258,warmed,112,106,110,104,2.2,2.0531,1.26,2.0294,6
9261,bomber,214,105,180,93,4.2,2.3324,1.25,2.0253,6
9275,drapes,152,105,140,103,2.98,2.1847,1.25,2.0253,6
9287,loaned,111,105,108,103,2.18,2.0492,1.25,2.0253,6
9291,overly,113,105,106,102,2.22,2.0569,1.25,2.0253,6
9302,swears,118,105,115,103,2.31,2.0755,1.25,2.0253,6
9304,tuxedo,158,105,150,101,3.1,2.2014,1.25,2.0253,6
9307,wiggle,152,105,121,95,2.98,2.1847,1.25,2.0253,6
9308,wiping,111,105,105,100,2.18,2.0492,1.25,2.0253,6
9317,comics,221,104,197,94,4.33,2.3464,1.24,2.0212,6
9327,harmed,123,104,122,104,2.41,2.0934,1.24,2.0212,6
9330,inject,123,104,115,98,2.41,2.0934,1.24,2.0212,6
9343,phoney,159,104,153,101,3.12,2.2041,1.24,2.0212,6
9349,reborn,133,104,128,100,2.61,2.1271,1.24,2.0212,6
9351,staged,115,104,111,104,2.25,2.0645,1.24,2.0212,6
9361,vested,111,104,110,103,2.18,2.0492,1.24,2.0212,6
9364,basics,114,103,110,101,2.24,2.0607,1.23,2.017,6
9365,birdie,253,103,103,79,4.96,2.4048,1.23,2.017,6
9370,crumbs,130,103,119,98,2.55,2.1173,1.23,2.017,6
9376,fading,125,103,121,101,2.45,2.1004,1.23,2.017,6
9382,heater,139,103,134,101,2.73,2.1461,1.23,2.017,6
9393,opener,173,103,170,103,3.39,2.2405,1.23,2.017,6
9395,oyster,156,103,116,79,3.06,2.1959,1.23,2.017,6
9396,paints,139,103,132,98,2.73,2.1461,1.23,2.017,6
9405,sliced,109,103,100,96,2.14,2.0414,1.23,2.017,6
9407,sneeze,150,103,141,99,2.94,2.179,1.23,2.017,6
9408,spades,133,103,118,94,2.61,2.1271,1.23,2.017,6
9415,whales,297,103,263,94,5.82,2.4742,1.23,2.017,6
9421,bugged,130,102,129,102,2.55,2.1173,1.22,2.0128,6
9423,catchy,109,102,73,68,2.14,2.0414,1.22,2.0128,6
9441,pickin,110,102,107,100,2.16,2.0453,1.22,2.0128,6
9450,sorted,107,102,102,99,2.1,2.0334,1.22,2.0128,6
9455,trench,157,102,136,93,3.08,2.1987,1.22,2.0128,6
9457,wiring,118,102,113,99,2.31,2.0755,1.22,2.0128,6
9462,bummed,119,101,118,100,2.33,2.0792,1.2,2.0086,6
9463,casket,162,101,155,99,3.18,2.2122,1.2,2.0086,6
9481,ideals,126,101,123,100,2.47,2.1038,1.2,2.0086,6
9491,mugged,142,101,135,95,2.78,2.1553,1.2,2.0086,6
9492,naming,109,101,101,93,2.14,2.0414,1.2,2.0086,6
9497,plunge,114,101,108,96,2.24,2.0607,1.2,2.0086,6
9500,quaint,111,101,105,97,2.18,2.0492,1.2,2.0086,6
9503,reflex,116,101,106,94,2.27,2.0682,1.2,2.0086,6
9511,strung,114,101,108,97,2.24,2.0607,1.2,2.0086,6
9517,tenant,155,101,154,100,3.04,2.1931,1.2,2.0086,6
9521,wedded,164,101,160,99,3.22,2.2175,1.2,2.0086,6
9539,fluffy,185,100,88,71,3.63,2.2695,1.19,2.0043,6
9549,messes,114,100,113,99,2.24,2.0607,1.19,2.0043,6
9551,nearer,132,100,117,90,2.59,2.1239,1.19,2.0043,6
9552,oblige,113,100,107,96,2.22,2.0569,1.19,2.0043,6
9556,owning,106,100,99,94,2.08,2.0294,1.19,2.0043,6
9557,peeing,117,100,110,94,2.29,2.0719,1.19,2.0043,6
9576,trunks,128,100,123,96,2.51,2.1106,1.19,2.0043,6
9579,viable,121,100,119,99,2.37,2.0864,1.19,2.0043,6
9590,bridal,133,99,119,92,2.61,2.1271,1.18,2,6
9591,bronze,143,99,90,68,2.8,2.1584,1.18,2,6
9594,clause,143,99,122,89,2.8,2.1584,1.18,2,6
9605,excite,109,99,106,96,2.14,2.0414,1.18,2,6
9611,gloomy,123,99,111,92,2.41,2.0934,1.18,2,6
9614,import,111,99,107,96,2.18,2.0492,1.18,2,6
9635,purity,121,99,109,91,2.37,2.0864,1.18,2,6
9640,rumble,139,99,127,91,2.73,2.1461,1.18,2,6
9644,solemn,112,99,108,96,2.2,2.0531,1.18,2,6
9656,batter,203,98,164,85,3.98,2.3096,1.17,1.9956,6
9662,clocks,145,98,136,95,2.84,2.1644,1.17,1.9956,6
9685,jingle,258,98,141,70,5.06,2.4133,1.17,1.9956,6
9688,lodged,100,98,99,97,1.96,2.0043,1.17,1.9956,6
9692,parish,154,98,126,84,3.02,2.1903,1.17,1.9956,6
9695,refuge,125,98,119,95,2.45,2.1004,1.17,1.9956,6
9697,sleazy,111,98,102,93,2.18,2.0492,1.17,1.9956,6
9709,aching,105,97,103,96,2.06,2.0253,1.16,1.9912,6
9710,admits,105,97,103,97,2.06,2.0253,1.16,1.9912,6
9711,aerial,129,97,117,90,2.53,2.1139,1.16,1.9912,6
9713,awaken,125,97,113,85,2.45,2.1004,1.16,1.9912,6
9714,bodily,108,97,105,96,2.12,2.0374,1.16,1.9912,6
9717,chiefs,242,97,63,48,4.75,2.3856,1.16,1.9912,6
9730,hiking,135,97,122,88,2.65,2.1335,1.16,1.9912,6
9741,openly,108,97,105,95,2.12,2.0374,1.16,1.9912,6
9743,payday,128,97,107,85,2.51,2.1106,1.16,1.9912,6
9745,poodle,145,97,116,87,2.84,2.1644,1.16,1.9912,6
9753,sinner,126,97,116,91,2.47,2.1038,1.16,1.9912,6
9754,squeal,136,97,119,93,2.67,2.1367,1.16,1.9912,6
9755,squirt,140,97,120,85,2.75,2.1492,1.16,1.9912,6
9761,titles,120,97,113,94,2.35,2.0828,1.16,1.9912,6
9763,uneasy,106,97,106,97,2.08,2.0294,1.16,1.9912,6
9764,vermin,121,97,109,89,2.37,2.0864,1.16,1.9912,6
9776,canary,149,96,118,78,2.92,2.1761,1.14,1.9868,6
9781,copied,128,96,119,89,2.51,2.1106,1.14,1.9868,6
9784,fences,120,96,117,94,2.35,2.0828,1.14,1.9868,6
9788,grumpy,120,96,79,64,2.35,2.0828,1.14,1.9868,6
9789,guided,106,96,96,87,2.08,2.0294,1.14,1.9868,6
9800,outrun,99,96,99,96,1.94,2,1.14,1.9868,6
9802,packet,128,96,125,93,2.51,2.1106,1.14,1.9868,6
9808,rocked,144,96,142,94,2.82,2.1614,1.14,1.9868,6
9809,sandra,371,96,14,1,7.27,2.5705,1.14,1.9868,6
9811,sermon,139,96,131,89,2.73,2.1461,1.14,1.9868,6
9818,tigers,217,96,80,61,4.25,2.3385,1.14,1.9868,6
9820,trails,108,96,107,95,2.12,2.0374,1.14,1.9868,6
9830,bandit,191,95,126,81,3.75,2.2833,1.13,1.9823,6
9833,blames,105,95,102,94,2.06,2.0253,1.13,1.9823,6
9836,buyers,121,95,114,93,2.37,2.0864,1.13,1.9823,6
9846,darned,113,95,97,82,2.22,2.0569,1.13,1.9823,6
9849,depart,109,95,104,91,2.14,2.0414,1.13,1.9823,6
9855,faults,106,95,106,95,2.08,2.0294,1.13,1.9823,6
9859,gospel,160,95,113,71,3.14,2.2068,1.13,1.9823,6
9864,horrid,125,95,119,91,2.45,2.1004,1.13,1.9823,6
9865,hottie,120,95,109,90,2.35,2.0828,1.13,1.9823,6
9871,loathe,106,95,103,93,2.08,2.0294,1.13,1.9823,6
9872,logged,107,95,105,93,2.1,2.0334,1.13,1.9823,6
9876,oppose,110,95,110,95,2.16,2.0453,1.13,1.9823,6
9878,parrot,167,95,145,89,3.27,2.2253,1.13,1.9823,6
9883,radios,105,95,98,88,2.06,2.0253,1.13,1.9823,6
9884,refers,99,95,97,93,1.94,2,1.13,1.9823,6
9899,thesis,174,95,171,93,3.41,2.243,1.13,1.9823,6
9911,bounds,115,94,112,93,2.25,2.0645,1.12,1.9777,6
9915,cloudy,110,94,100,85,2.16,2.0453,1.12,1.9777,6
9935,liters,140,94,140,94,2.75,2.1492,1.12,1.9777,6
9936,magnet,140,94,125,87,2.75,2.1492,1.12,1.9777,6
9953,ridden,109,94,107,92,2.14,2.0414,1.12,1.9777,6
9958,sinned,122,94,121,93,2.39,2.0899,1.12,1.9777,6
9966,wagons,165,94,150,84,3.24,2.2201,1.12,1.9777,6
9984,donuts,148,93,117,75,2.9,2.1732,1.11,1.9731,6
9988,fisher,432,93,20,11,8.47,2.6365,1.11,1.9731,6
9995,grieve,112,93,106,90,2.2,2.0531,1.11,1.9731,6
9998,hangar,173,93,137,77,3.39,2.2405,1.11,1.9731,6
10007,kosher,137,93,119,81,2.69,2.1399,1.11,1.9731,6
10009,mailed,106,93,103,91,2.08,2.0294,1.11,1.9731,6
10021,retail,118,93,93,82,2.31,2.0755,1.11,1.9731,6
10024,shrine,151,93,121,88,2.96,2.1818,1.11,1.9731,6
10026,spoils,105,93,89,81,2.06,2.0253,1.11,1.9731,6
10038,valium,139,93,18,11,2.73,2.1461,1.11,1.9731,6
10042,absorb,101,92,99,91,1.98,2.0086,1.1,1.9685,6
10052,comply,118,92,112,91,2.31,2.0755,1.1,1.9685,6
10055,crispy,116,92,90,79,2.27,2.0682,1.1,1.9685,6
10056,devote,100,92,96,90,1.96,2.0043,1.1,1.9685,6
10058,douche,120,92,91,72,2.35,2.0828,1.1,1.9685,6
10062,floats,101,92,98,90,1.98,2.0086,1.1,1.9685,6
10065,gallon,116,92,113,90,2.27,2.0682,1.1,1.9685,6
10067,hebrew,153,92,11,8,3,2.1875,1.1,1.9685,6
10082,payoff,113,92,108,89,2.22,2.0569,1.1,1.9685,6
10091,render,103,92,100,90,2.02,2.017,1.1,1.9685,6
10093,saliva,135,92,122,86,2.65,2.1335,1.1,1.9685,6
10099,trance,268,92,81,65,5.25,2.4298,1.1,1.9685,6
10102,unborn,116,92,110,89,2.27,2.0682,1.1,1.9685,6
10107,whitey,404,92,40,32,7.92,2.6075,1.1,1.9685,6
10129,crazed,107,91,103,88,2.1,2.0334,1.08,1.9638,6
10131,debris,159,91,150,87,3.12,2.2041,1.08,1.9638,6
10136,encore,126,91,78,66,2.47,2.1038,1.08,1.9638,6
10145,holdup,132,91,122,86,2.59,2.1239,1.08,1.9638,6
10158,olives,137,91,126,86,2.69,2.1399,1.08,1.9638,6
10164,raises,97,91,92,86,1.9,1.9912,1.08,1.9638,6
10168,robots,230,91,205,85,4.51,2.3636,1.08,1.9638,6
10170,roster,110,91,110,91,2.16,2.0453,1.08,1.9638,6
10178,spleen,131,91,113,84,2.57,2.1206,1.08,1.9638,6
10180,stench,113,91,101,90,2.22,2.0569,1.08,1.9638,6
10182,taping,105,91,102,89,2.06,2.0253,1.08,1.9638,6
10188,washes,93,91,86,84,1.82,1.9731,1.08,1.9638,6
10189,zombie,184,91,161,75,3.61,2.2672,1.08,1.9638,6
10202,dipped,94,90,87,85,1.84,1.9777,1.07,1.959,6
10214,layers,119,90,117,89,2.33,2.0792,1.07,1.959,6
10220,margin,100,90,98,88,1.96,2.0043,1.07,1.959,6
10237,teller,131,90,98,68,2.57,2.1206,1.07,1.959,6
10242,albums,119,89,118,88,2.33,2.0792,1.06,1.9542,6
10243,allied,147,89,44,36,2.88,2.1703,1.06,1.9542,6
10249,cheats,109,89,108,88,2.14,2.0414,1.06,1.9542,6
10258,extras,105,89,100,86,2.06,2.0253,1.06,1.9542,6
10261,humbly,95,89,86,83,1.86,1.9823,1.06,1.9542,6
10264,mayhem,109,89,85,81,2.14,2.0414,1.06,1.9542,6
10266,nausea,110,89,93,78,2.16,2.0453,1.06,1.9542,6
10272,puddle,99,89,96,88,1.94,2,1.06,1.9542,6
10284,trifle,107,89,105,88,2.1,2.0334,1.06,1.9542,6
10299,boiler,144,88,135,85,2.82,2.1614,1.05,1.9494,6
10308,cuddle,110,88,95,81,2.16,2.0453,1.05,1.9494,6
10309,defect,126,88,122,88,2.47,2.1038,1.05,1.9494,6
10311,detour,107,88,104,85,2.1,2.0334,1.05,1.9494,6
10312,divert,103,88,85,75,2.02,2.017,1.05,1.9494,6
10318,flyers,121,88,114,84,2.37,2.0864,1.05,1.9494,6
10321,grande,134,88,46,38,2.63,2.1303,1.05,1.9494,6
10325,hearty,99,88,91,85,1.94,2,1.05,1.9494,6
10333,lineup,144,88,143,87,2.82,2.1614,1.05,1.9494,6
10348,rugged,102,88,95,82,2,2.0128,1.05,1.9494,6
10352,speedy,100,88,62,58,1.96,2.0043,1.05,1.9494,6
10359,unseen,110,88,103,82,2.16,2.0453,1.05,1.9494,6
10373,beggar,126,87,114,81,2.47,2.1038,1.04,1.9445,6
10380,cliffs,111,87,87,73,2.18,2.0492,1.04,1.9445,6
10398,finale,125,87,115,78,2.45,2.1004,1.04,1.9445,6
10402,hectic,94,87,90,85,1.84,1.9777,1.04,1.9445,6
10406,icebox,124,87,121,86,2.43,2.0969,1.04,1.9445,6
10409,inhale,120,87,67,64,2.35,2.0828,1.04,1.9445,6
10410,jacked,113,87,107,85,2.22,2.0569,1.04,1.9445,6
10413,labels,99,87,99,87,1.94,2,1.04,1.9445,6
10423,ounces,118,87,117,87,2.31,2.0755,1.04,1.9445,6
10427,pointy,104,87,97,83,2.04,2.0212,1.04,1.9445,6
10432,routes,107,87,100,84,2.1,2.0334,1.04,1.9445,6
10433,shapes,97,87,95,85,1.9,1.9912,1.04,1.9445,6
10440,storms,110,87,104,85,2.16,2.0453,1.04,1.9445,6
10466,dreary,92,86,91,86,1.8,1.9685,1.03,1.9395,6
10469,filmed,121,86,118,86,2.37,2.0864,1.03,1.9395,6
10470,frenzy,103,86,101,84,2.02,2.017,1.03,1.9395,6
10478,magnum,613,86,26,20,12.02,2.7882,1.03,1.9395,6
10484,picket,113,86,109,83,2.22,2.0569,1.03,1.9395,6
10490,rating,112,86,110,85,2.2,2.0531,1.03,1.9395,6
10498,slices,97,86,97,86,1.9,1.9912,1.03,1.9395,6
10504,talker,91,86,91,86,1.78,1.9638,1.03,1.9395,6
10512,violet,410,86,45,40,8.04,2.6138,1.03,1.9395,6
10524,cactus,148,85,111,73,2.9,2.1732,1.01,1.9345,6
10527,chunks,95,85,91,82,1.86,1.9823,1.01,1.9345,6
10528,cognac,135,85,98,67,2.65,2.1335,1.01,1.9345,6
10532,deceit,95,85,91,82,1.86,1.9823,1.01,1.9345,6
10536,disarm,109,85,92,74,2.14,2.0414,1.01,1.9345,6
10544,fishes,121,85,108,82,2.37,2.0864,1.01,1.9345,6
10545,fitted,89,85,88,84,1.75,1.9542,1.01,1.9345,6
10570,parted,97,85,91,80,1.9,1.9912,1.01,1.9345,6
10575,ponies,142,85,139,83,2.78,2.1553,1.01,1.9345,6
10582,seller,112,85,109,83,2.2,2.0531,1.01,1.9345,6
10584,shores,102,85,88,78,2,2.0128,1.01,1.9345,6
10586,solely,89,85,88,84,1.75,1.9542,1.01,1.9345,6
10587,spears,127,85,53,39,2.49,2.1072,1.01,1.9345,6
10589,sweeps,108,85,98,79,2.12,2.0374,1.01,1.9345,6
10604,bribed,98,84,94,82,1.92,1.9956,1,1.9294,6
10605,candid,102,84,77,64,2,2.0128,1,1.9294,6
10608,chills,98,84,84,75,1.92,1.9956,1,1.9294,6
10618,denies,96,84,94,83,1.88,1.9868,1,1.9294,6
10620,digits,98,84,94,82,1.92,1.9956,1,1.9294,6
10626,frames,110,84,110,84,2.16,2.0453,1,1.9294,6
10635,jumper,117,84,98,76,2.29,2.0719,1,1.9294,6
10639,merits,97,84,92,81,1.9,1.9912,1,1.9294,6
10644,omelet,121,84,117,82,2.37,2.0864,1,1.9294,6
10662,slogan,127,84,122,84,2.49,2.1072,1,1.9294,6
10663,suture,126,84,75,56,2.47,2.1038,1,1.9294,6
10664,tavern,158,84,98,59,3.1,2.2014,1,1.9294,6
10669,wildly,98,84,89,79,1.92,1.9956,1,1.9294,6
10674,bagged,95,83,91,79,1.86,1.9823,0.99,1.9243,6
10688,dosage,102,83,100,82,2,2.0128,0.99,1.9243,6
10711,lumber,126,83,105,74,2.47,2.1038,0.99,1.9243,6
10712,marina,240,83,95,53,4.71,2.382,0.99,1.9243,6
10725,outlet,102,83,93,78,2,2.0128,0.99,1.9243,6
10727,patent,126,83,117,79,2.47,2.1038,0.99,1.9243,6
10734,revive,94,83,87,78,1.84,1.9777,0.99,1.9243,6
10738,skulls,124,83,97,75,2.43,2.0969,0.99,1.9243,6
10739,smoker,116,83,113,81,2.27,2.0682,0.99,1.9243,6
10763,blinds,109,82,104,78,2.14,2.0414,0.98,1.9191,6
10764,bolted,97,82,96,82,1.9,1.9912,0.98,1.9191,6
10769,cashed,108,82,103,81,2.12,2.0374,0.98,1.9191,6
10772,clutch,127,82,118,78,2.49,2.1072,0.98,1.9191,6
10788,fender,130,82,67,59,2.55,2.1173,0.98,1.9191,6
10812,motors,148,82,55,41,2.9,2.1732,0.98,1.9191,6
10813,outlaw,149,82,141,77,2.92,2.1761,0.98,1.9191,6
10819,preach,122,82,99,72,2.39,2.0899,0.98,1.9191,6
10824,relish,96,82,91,80,1.88,1.9868,0.98,1.9191,6
10828,scales,103,82,100,79,2.02,2.017,0.98,1.9191,6
10829,scarce,87,82,86,81,1.71,1.9445,0.98,1.9191,6
10851,carton,96,81,94,80,1.88,1.9868,0.97,1.9138,6
10857,demise,87,81,87,81,1.71,1.9445,0.97,1.9138,6
10859,detain,93,81,83,75,1.82,1.9731,0.97,1.9138,6
10864,emerge,88,81,88,81,1.73,1.9494,0.97,1.9138,6
10868,flashy,97,81,92,76,1.9,1.9912,0.97,1.9138,6
10872,grants,95,81,85,76,1.86,1.9823,0.97,1.9138,6
10876,hopped,86,81,84,79,1.69,1.9395,0.97,1.9138,6
10880,majors,162,81,82,59,3.18,2.2122,0.97,1.9138,6
10893,pizzas,114,81,110,78,2.24,2.0607,0.97,1.9138,6
10901,relive,86,81,82,77,1.69,1.9395,0.97,1.9138,6
10905,spoons,102,81,98,78,2,2.0128,0.97,1.9138,6
10907,stings,88,81,75,69,1.73,1.9494,0.97,1.9138,6
10908,stunts,98,81,96,79,1.92,1.9956,0.97,1.9138,6
10910,tagged,96,81,94,81,1.88,1.9868,0.97,1.9138,6
10920,bookie,130,80,124,77,2.55,2.1173,0.95,1.9085,6
10923,cables,110,80,104,77,2.16,2.0453,0.95,1.9085,6
10938,deluxe,98,80,75,63,1.92,1.9956,0.95,1.9085,6
10946,eagles,190,80,64,40,3.73,2.281,0.95,1.9085,6
10960,mantle,110,80,67,56,2.16,2.0453,0.95,1.9085,6
10978,sodium,126,80,87,59,2.47,2.1038,0.95,1.9085,6
10980,spouse,97,80,96,79,1.9,1.9912,0.95,1.9085,6
10982,styles,136,80,83,71,2.67,2.1367,0.95,1.9085,6
10987,valued,95,80,92,79,1.86,1.9823,0.95,1.9085,6
10989,washer,104,80,100,79,2.04,2.0212,0.95,1.9085,6
10996,assess,83,79,73,71,1.63,1.9243,0.94,1.9031,6
10998,badges,102,79,94,75,2,2.0128,0.94,1.9031,6
11000,biggie,105,79,82,68,2.06,2.0253,0.94,1.9031,6
11003,bowels,87,79,85,77,1.71,1.9445,0.94,1.9031,6
11004,calmed,85,79,85,79,1.67,1.9345,0.94,1.9031,6
11025,francs,261,79,256,77,5.12,2.4183,0.94,1.9031,6
11031,herald,132,79,46,23,2.59,2.1239,0.94,1.9031,6
11044,leaned,87,79,85,78,1.71,1.9445,0.94,1.9031,6
11072,shreds,89,79,88,78,1.75,1.9542,0.94,1.9031,6
11073,softer,87,79,80,75,1.71,1.9445,0.94,1.9031,6
11075,straws,107,79,104,78,2.1,2.0334,0.94,1.9031,6
11076,summit,170,79,118,66,3.33,2.233,0.94,1.9031,6
11078,thrive,89,79,88,79,1.75,1.9542,0.94,1.9031,6
11081,tyrant,98,79,95,78,1.92,1.9956,0.94,1.9031,6
11091,casing,96,78,90,75,1.88,1.9868,0.93,1.8976,6
11098,diesel,135,78,75,55,2.65,2.1335,0.93,1.8976,6
11105,feeble,86,78,81,76,1.69,1.9395,0.93,1.8976,6
11118,inmate,137,78,124,72,2.69,2.1399,0.93,1.8976,6
11126,matrix,194,78,64,49,3.8,2.29,0.93,1.8976,6
11141,rotate,98,78,73,61,1.92,1.9956,0.93,1.8976,6
11155,tights,135,78,129,76,2.65,2.1335,0.93,1.8976,6
11163,wisely,81,78,79,76,1.59,1.9138,0.93,1.8976,6
11175,climax,99,77,85,70,1.94,2,0.92,1.8921,6
11179,convoy,181,77,160,72,3.55,2.2601,0.92,1.8921,6
11190,errors,87,77,85,76,1.71,1.9445,0.92,1.8921,6
11195,giggle,87,77,85,75,1.71,1.9445,0.92,1.8921,6
11196,glitch,103,77,102,76,2.02,2.017,0.92,1.8921,6
11210,lawful,111,77,110,76,2.18,2.0492,0.92,1.8921,6
11214,messin,101,77,97,75,1.98,2.0086,0.92,1.8921,6
11230,repent,123,77,90,66,2.41,2.0934,0.92,1.8921,6
11233,riders,158,77,108,53,3.1,2.2014,0.92,1.8921,6
11238,salami,114,77,104,69,2.24,2.0607,0.92,1.8921,6
11239,sensor,115,77,107,72,2.25,2.0645,0.92,1.8921,6
11241,shabby,87,77,81,72,1.71,1.9445,0.92,1.8921,6
11243,simmer,87,77,46,43,1.71,1.9445,0.92,1.8921,6
11248,swiped,84,77,80,73,1.65,1.9294,0.92,1.8921,6
11270,baboon,87,76,80,71,1.71,1.9445,0.91,1.8865,6
11288,esteem,86,76,83,75,1.69,1.9395,0.91,1.8865,6
11296,helper,103,76,87,67,2.02,2.017,0.91,1.8865,6
11317,mutant,183,76,144,68,3.59,2.2648,0.91,1.8865,6
11320,pelvis,103,76,96,69,2.02,2.017,0.91,1.8865,6
11330,shucks,87,76,36,33,1.71,1.9445,0.91,1.8865,6
11332,sitter,80,76,78,74,1.57,1.9085,0.91,1.8865,6
11335,socket,82,76,80,74,1.61,1.9191,0.91,1.8865,6
11348,voters,106,76,88,64,2.08,2.0294,0.91,1.8865,6
11354,bender,211,75,55,49,4.14,2.3263,0.89,1.8808,6
11361,cooped,81,75,80,74,1.59,1.9138,0.89,1.8808,6
11362,corral,119,75,89,60,2.33,2.0792,0.89,1.8808,6
11381,hinges,80,75,77,73,1.57,1.9085,0.89,1.8808,6
11383,humane,93,75,82,65,1.82,1.9731,0.89,1.8808,6
11398,pastor,219,75,82,48,4.29,2.3424,0.89,1.8808,6
11399,pastry,98,75,90,69,1.92,1.9956,0.89,1.8808,6
11406,ragged,80,75,78,74,1.57,1.9085,0.89,1.8808,6
11417,soften,76,75,73,72,1.49,1.8865,0.89,1.8808,6
11422,sweats,82,75,80,74,1.61,1.9191,0.89,1.8808,6
11424,timber,127,75,85,50,2.49,2.1072,0.89,1.8808,6
11430,upward,86,75,83,72,1.69,1.9395,0.89,1.8808,6
11432,beeper,144,74,126,69,2.82,2.1614,0.88,1.8751,6
11446,cramps,86,74,70,64,1.69,1.9395,0.88,1.8751,6
11452,dumber,88,74,75,67,1.73,1.9494,0.88,1.8751,6
11462,gaming,131,74,93,57,2.57,2.1206,0.88,1.8751,6
11463,guides,91,74,82,68,1.78,1.9638,0.88,1.8751,6
11470,induce,82,74,82,74,1.61,1.9191,0.88,1.8751,6
11481,mutiny,126,74,116,70,2.47,2.1038,0.88,1.8751,6
11490,puking,86,74,79,71,1.69,1.9395,0.88,1.8751,6
11500,screwy,90,74,85,71,1.76,1.959,0.88,1.8751,6
11522,widows,95,74,87,69,1.86,1.9823,0.88,1.8751,6
11523,yogurt,116,74,90,70,2.27,2.0682,0.88,1.8751,6
11525,afloat,85,73,78,70,1.67,1.9345,0.87,1.8692,6
11540,costly,79,73,74,70,1.55,1.9031,0.87,1.8692,6
11554,fuller,241,73,25,25,4.73,2.3838,0.87,1.8692,6
11556,holder,82,73,81,72,1.61,1.9191,0.87,1.8692,6
11565,lenses,116,73,115,73,2.27,2.0682,0.87,1.8692,6
11567,lilies,97,73,81,65,1.9,1.9912,0.87,1.8692,6
11574,manure,106,73,102,72,2.08,2.0294,0.87,1.8692,6
11584,overdo,82,73,82,73,1.61,1.9191,0.87,1.8692,6
11593,postal,96,73,80,65,1.88,1.9868,0.87,1.8692,6
11599,psyche,140,73,76,68,2.75,2.1492,0.87,1.8692,6
11607,rodent,92,73,88,71,1.8,1.9685,0.87,1.8692,6
11608,rubble,89,73,81,65,1.75,1.9542,0.87,1.8692,6
11613,stance,96,73,93,73,1.88,1.9868,0.87,1.8692,6
11618,truths,81,73,75,69,1.59,1.9138,0.87,1.8692,6
11619,uncles,110,73,100,70,2.16,2.0453,0.87,1.8692,6
11625,anthem,96,72,75,57,1.88,1.9868,0.86,1.8633,6
11654,growls,143,72,104,53,2.8,2.1584,0.86,1.8633,6
11656,gunman,106,72,90,62,2.08,2.0294,0.86,1.8633,6
11659,hernia,91,72,89,70,1.78,1.9638,0.86,1.8633,6
11663,hybrid,104,72,93,65,2.04,2.0212,0.86,1.8633,6
11673,masked,120,72,84,61,2.35,2.0828,0.86,1.8633,6
11685,raided,80,72,80,72,1.57,1.9085,0.86,1.8633,6
11687,redeem,83,72,80,69,1.63,1.9243,0.86,1.8633,6
11690,rudder,198,72,175,69,3.88,2.2989,0.86,1.8633,6
11692,saucer,140,72,133,67,2.75,2.1492,0.86,1.8633,6
11695,senile,88,72,85,69,1.73,1.9494,0.86,1.8633,6
11698,sinful,87,72,82,70,1.71,1.9445,0.86,1.8633,6
11702,splits,79,72,77,70,1.55,1.9031,0.86,1.8633,6
11705,sturdy,86,72,69,60,1.69,1.9395,0.86,1.8633,6
11716,tribal,95,72,89,69,1.86,1.9823,0.86,1.8633,6
11718,undead,119,72,104,66,2.33,2.0792,0.86,1.8633,6
11725,widely,76,72,75,71,1.49,1.8865,0.86,1.8633,6
11729,amends,94,71,94,71,1.84,1.9777,0.85,1.8573,6
11732,arcade,111,71,88,63,2.18,2.0492,0.85,1.8573,6
11734,barren,75,71,72,68,1.47,1.8808,0.85,1.8573,6
11736,bleach,118,71,110,70,2.31,2.0755,0.85,1.8573,6
11737,bleeds,75,71,75,71,1.47,1.8808,0.85,1.8573,6
11739,canine,86,71,74,65,1.69,1.9395,0.85,1.8573,6
11754,cutter,239,71,92,57,4.69,2.3802,0.85,1.8573,6
11756,drying,85,71,76,65,1.67,1.9345,0.85,1.8573,6
11757,enable,75,71,69,66,1.47,1.8808,0.85,1.8573,6
