cue,n_resp,resp,count
worms,27,birds,2
worms,27,green,2
worms,27,gummy,2
worms,27,slime,2
worms,27,awful,1
worms,27,crawl,1
worms,27,curly,1
worms,27,death,1
worms,27,dirty,1
worms,27,edict,1
worms,27,flies,1
worms,27,gooey,1
worms,27,Humus,1
worms,27,moist,1
worms,27,nasty,1
worms,27,scary,1
worms,27,slugs,1
worms,27,terms,1
worms,27,turns,1
worms,27,water,1
worms,27,Worms,1
artsy,27,craft,8
artsy,27,paint,7
artsy,27,brush,3
artsy,27,fancy,3
artsy,27,beret,2
artsy,27,dance,2
artsy,27,hippy,2
artsy,27,music,2
artsy,27,Abbie,1
artsy,27,above,1
artsy,27,banks,1
artsy,27,color,1
artsy,27,dirty,1
artsy,27,easel,1
artsy,27,fluid,1
artsy,27,funky,1
artsy,27,hands,1
artsy,27,messy,1
artsy,27,model,1
artsy,27,panel,1
artsy,27,rural,1
artsy,27,scarf,1
artsy,27,smart,1
artsy,27,smock,1
artsy,27,style,1
artsy,27,trend,1
artsy,27,woman,1
boast,27,pride,10
boast,27,proud,9
boast,27,toast,9
boast,27,cocky,3
boast,27,roast,3
boast,27,chest,2
boast,27,gloat,2
boast,27,macho,2
boast,27,taunt,2
boast,27,about,1
boast,27,belly,1
boast,27,bluff,1
boast,27,bread,1
boast,27,cheer,1
boast,27,child,1
boast,27,claim,1
boast,27,coast,1
boast,27,FALSE,1
boast,27,juicy,1
boast,27,money,1
boast,27,noisy,1
boast,27,Poppy,1
boast,27,shine,1
boast,27,shout,1
boast,27,teens,1
boast,27,total,1
boast,27,vaunt,1
vines,31,grape,13
vines,31,green,12
vines,31,plant,11
vines,31,fruit,3
vines,31,candy,2
vines,31,leafy,2
vines,31,Arbor,1
vines,31,brick,1
vines,31,class,1
vines,31,curly,1
vines,31,dance,1
vines,31,drink,1
vines,31,fresh,1
vines,31,Italy,1
vines,31,lines,1
vines,31,liver,1
vines,31,roots,1
vines,31,rural,1
vines,31,stalk,1
vines,31,stems,1
vines,31,sunny,1
vines,31,swing,1
vines,31,tough,1
vines,31,trees,1
vines,31,twist,1
vines,31,video,1
vines,31,weeds,1
vines,31,whine,1
vines,31,whips,1
vines,31,white,1
vines,31,wines,1
creep,37,crawl,21
creep,37,sneak,17
creep,37,weird,10
creep,37,scary,7
creep,37,quiet,4
creep,37,loser,3
creep,37,nasty,3
creep,37,freak,2
creep,37,angst,1
creep,37,black,1
creep,37,bully,1
creep,37,chill,1
creep,37,clown,1
creep,37,crack,1
creep,37,crepe,1
creep,37,crime,1
creep,37,crock,1
creep,37,drunk,1
creep,37,gross,1
creep,37,leech,1
creep,37,night,1
creep,37,noise,1
creep,37,phone,1
creep,37,plant,1
creep,37,plush,1
creep,37,quite,1
creep,37,radio,1
creep,37,shady,1
creep,37,slime,1
creep,37,slink,1
creep,37,snoop,1
creep,37,spook,1
creep,37,stalk,1
creep,37,surge,1
creep,37,tread,1
creep,37,twine,1
creep,37,Uriah,1
woody,36,Allen,18
woody,36,trees,10
woody,36,brown,6
woody,36,boner,2
woody,36,floor,2
woody,36,green,2
woody,36,smell,2
woody,36,stick,2
woody,36,table,2
woody,36,tinny,2
woody,36,actor,1
woody,36,alive,1
woody,36,Aspen,1
woody,36,chair,1
woody,36,dense,1
woody,36,glade,1
woody,36,grain,1
woody,36,house,1
woody,36,howdy,1
woody,36,knock,1
woody,36,leafy,1
woody,36,movie,1
woody,36,musky,1
woody,36,musty,1
woody,36,penis,1
woody,36,perky,1
woody,36,plant,1
woody,36,scent,1
woody,36,shrub,1
woody,36,solid,1
woody,36,sound,1
woody,36,space,1
woody,36,spoon,1
woody,36,stems,1
woody,36,thick,1
woody,36,woods,1
lofty,29,above,4
lofty,29,goals,4
lofty,29,birds,3
lofty,29,grand,3
lofty,29,proud,3
lofty,29,attic,2
lofty,29,great,2
lofty,29,large,2
lofty,29,light,2
lofty,29,noble,2
lofty,29,space,2
lofty,29,aloft,1
lofty,29,boats,1
lofty,29,build,1
lofty,29,cloud,1
lofty,29,dream,1
lofty,29,elite,1
lofty,29,floor,1
lofty,29,fresh,1
lofty,29,happy,1
lofty,29,heavy,1
lofty,29,hight,1
lofty,29,ideal,1
lofty,29,plane,1
lofty,29,roomy,1
lofty,29,smart,1
lofty,29,store,1
lofty,29,tower,1
lofty,29,windy,1
curvy,26,woman,21
curvy,26,round,12
curvy,26,women,6
curvy,26,buxom,4
curvy,26,plump,3
curvy,26,bendy,2
curvy,26,boobs,2
curvy,26,busty,2
curvy,26,roads,2
curvy,26,waist,2
curvy,26,waves,2
curvy,26,bench,1
curvy,26,booty,1
curvy,26,cloud,1
curvy,26,curls,1
curvy,26,curly,1
curvy,26,curry,1
curvy,26,forms,1
curvy,26,girls,1
curvy,26,heavy,1
curvy,26,lines,1
curvy,26,model,1
curvy,26,shape,1
curvy,26,spine,1
curvy,26,tight,1
curvy,26,Wavey,1
yucky,29,gross,40
yucky,29,nasty,12
yucky,29,dirty,7
yucky,29,messy,6
yucky,29,child,3
yucky,29,slimy,3
yucky,29,mucky,2
yucky,29,smell,2
yucky,29,taste,2
yucky,29,vomit,2
yucky,29,yucca,2
yucky,29,avoid,1
yucky,29,awful,1
yucky,29,belch,1
yucky,29,blegh,1
yucky,29,cacao,1
yucky,29,candy,1
yucky,29,dairy,1
yucky,29,ducky,1
yucky,29,goody,1
yucky,29,gooey,1
yucky,29,grass,1
yucky,29,green,1
yucky,29,grimy,1
yucky,29,itchy,1
yucky,29,lucky,1
yucky,29,moist,1
yucky,29,slang,1
yucky,29,stuck,1
clash,28,fight,33
clash,28,crash,7
clash,28,music,7
clash,28,argue,6
clash,28,noise,4
clash,28,titan,3
clash,28,break,2
clash,28,clang,2
clash,28,clans,2
clash,28,color,2
clash,28,kings,2
clash,28,metal,2
clash,28,album,1
clash,28,anger,1
clash,28,barge,1
clash,28,chain,1
clash,28,clunk,1
clash,28,flash,1
clash,28,gaudy,1
clash,28,match,1
clash,28,power,1
clash,28,sharp,1
clash,28,slash,1
clash,28,smash,1
clash,28,sound,1
clash,28,sword,1
clash,28,tacky,1
clash,28,upset,1
loner,25,alone,30
loner,25,quiet,10
loner,25,loser,3
loner,25,happy,2
loner,25,peace,2
loner,25,angry,1
loner,25,bully,1
loner,25,child,1
loner,25,drugs,1
loner,25,druid,1
loner,25,Dylan,1
loner,25,human,1
loner,25,leave,1
loner,25,moody,1
loner,25,Nigel,1
loner,25,quite,1
loner,25,rebel,1
loner,25,scary,1
loner,25,scout,1
loner,25,shoes,1
loner,25,tired,1
loner,25,tramp,1
loner,25,weird,1
loner,25,white,1
loner,25,woods,1
wispy,30,light,15
wispy,30,smoke,13
wispy,30,cloud,7
wispy,30,ghost,3
wispy,30,faint,2
wispy,30,fairy,2
wispy,30,frail,2
wispy,30,gauze,2
wispy,30,grass,2
wispy,30,misty,2
wispy,30,small,2
wispy,30,white,2
wispy,30,windy,2
wispy,30,bangs,1
wispy,30,child,1
wispy,30,curls,1
wispy,30,dress,1
wispy,30,field,1
wispy,30,flame,1
wispy,30,flowy,1
wispy,30,music,1
wispy,30,puffy,1
wispy,30,satin,1
wispy,30,sound,1
wispy,30,swish,1
wispy,30,waspy,1
wispy,30,wimpy,1
wispy,30,woman,1
wispy,30,women,1
wispy,30,yolks,1
fishy,29,smell,31
fishy,29,weird,5
fishy,29,ocean,4
fishy,29,slimy,4
fishy,29,stink,3
fishy,29,water,3
fishy,29,dodgy,2
fishy,29,Amine,1
fishy,29,aroma,1
fishy,29,brook,1
fishy,29,catch,1
fishy,29,chips,1
fishy,29,dingy,1
fishy,29,dirty,1
fishy,29,FALSE,1
fishy,29,fried,1
fishy,29,fries,1
fishy,29,hunky,1
fishy,29,prawn,1
fishy,29,queer,1
fishy,29,scale,1
fishy,29,shade,1
fishy,29,stick,1
fishy,29,story,1
fishy,29,taste,1
fishy,29,tasty,1
fishy,29,trick,1
fishy,29,woman,1
fishy,29,wrong,1
soggy,29,bread,11
soggy,29,moist,8
soggy,29,water,8
soggy,29,gross,7
soggy,29,messy,3
soggy,29,swamp,3
soggy,29,dirty,2
soggy,29,foggy,2
soggy,29,heavy,2
soggy,29,marsh,2
soggy,29,muddy,2
soggy,29,paper,2
soggy,29,shoes,2
soggy,29,belly,1
soggy,29,bland,1
soggy,29,boggy,1
soggy,29,boots,1
soggy,29,cloth,1
soggy,29,doggy,1
soggy,29,drips,1
soggy,29,humid,1
soggy,29,lumpy,1
soggy,29,mushy,1
soggy,29,rainy,1
soggy,29,slimy,1
soggy,29,socks,1
soggy,29,soppy,1
soggy,29,tears,1
soggy,29,towel,1
claws,28,sharp,30
claws,28,nails,11
claws,28,teeth,8
claws,28,tiger,8
claws,28,eagle,3
claws,28,fangs,3
claws,28,hooks,2
claws,28,Santa,2
claws,28,bears,1
claws,28,beast,1
claws,28,bitch,1
claws,28,blood,1
claws,28,catch,1
claws,28,crabs,1
claws,28,dirty,1
claws,28,hands,1
claws,28,house,1
claws,28,ivory,1
claws,28,latex,1
claws,28,marks,1
claws,28,pinch,1
claws,28,rakes,1
claws,28,spine,1
claws,28,spurs,1
claws,28,steel,1
claws,28,tangs,1
claws,28,tooth,1
claws,28,x-men,1
cedar,25,smell,15
cedar,25,chest,12
cedar,25,plank,5
cedar,25,scent,5
cedar,25,aroma,3
cedar,25,cider,2
cedar,25,grove,2
cedar,25,alder,1
cedar,25,apple,1
cedar,25,balsa,1
cedar,25,cabin,1
cedar,25,chair,1
cedar,25,chips,1
cedar,25,cigar,1
cedar,25,clean,1
cedar,25,drink,1
cedar,25,earth,1
cedar,25,falls,1
cedar,25,grave,1
cedar,25,house,1
cedar,25,maple,1
cedar,25,moths,1
cedar,25,smoke,1
cedar,25,water,1
cedar,25,woods,1
hippy,30,peace,13
hippy,30,drugs,9
hippy,30,dippy,5
hippy,30,happy,5
hippy,30,1960s,4
hippy,30,music,4
hippy,30,hairy,3
hippy,30,skirt,3
hippy,30,dress,2
hippy,30,gypsy,2
hippy,30,1970s,1
hippy,30,beads,1
hippy,30,Byron,1
hippy,30,chick,1
hippy,30,color,1
hippy,30,curvy,1
hippy,30,dance,1
hippy,30,dream,1
hippy,30,grass,1
hippy,30,green,1
hippy,30,Ibiza,1
hippy,30,jeans,1
hippy,30,loose,1
hippy,30,older,1
hippy,30,pants,1
hippy,30,shake,1
hippy,30,silly,1
hippy,30,smoke,1
hippy,30,tents,1
hippy,30,weird,1
gypsy,33,nomad,10
gypsy,33,thief,8
gypsy,33,dance,7
gypsy,33,woman,4
gypsy,33,dirty,3
gypsy,33,queen,3
gypsy,33,skirt,3
gypsy,33,wagon,3
gypsy,33,beads,2
gypsy,33,curse,2
gypsy,33,field,2
gypsy,33,Irish,2
gypsy,33,kings,2
gypsy,33,magic,2
gypsy,33,roman,2
gypsy,33,camps,1
gypsy,33,carts,1
gypsy,33,cheap,1
gypsy,33,crime,1
gypsy,33,dress,1
gypsy,33,drink,1
gypsy,33,Egypt,1
gypsy,33,hated,1
gypsy,33,horse,1
gypsy,33,India,1
gypsy,33,jingo,1
gypsy,33,money,1
gypsy,33,music,1
gypsy,33,robes,1
gypsy,33,rover,1
gypsy,33,scarf,1
gypsy,33,Spain,1
gypsy,33,tramp,1
flaky,31,crust,9
flaky,31,scalp,4
flaky,31,crazy,2
flaky,31,flake,2
flaky,31,paint,2
flaky,31,silly,2
flaky,31,wacky,2
flaky,31,weird,2
flaky,31,white,2
flaky,31,blond,1
flaky,31,bread,1
flaky,31,chips,1
flaky,31,crumb,1
flaky,31,ditzy,1
flaky,31,dough,1
flaky,31,fleck,1
flaky,31,goofy,1
flaky,31,gross,1
flaky,31,hippy,1
flaky,31,idiot,1
flaky,31,light,1
flaky,31,loose,1
flaky,31,loser,1
flaky,31,messy,1
flaky,31,nohow,1
flaky,31,pasty,1
flaky,31,rusty,1
flaky,31,scaly,1
flaky,31,small,1
flaky,31,stone,1
flaky,31,upset,1
dried,29,fruit,46
dried,29,towel,7
dried,29,water,4
dried,29,apple,2
dried,29,herbs,2
dried,29,mummy,2
dried,29,paint,2
dried,29,prune,2
dried,29,aired,1
dried,29,blood,1
dried,29,color,1
dried,29,crack,1
dried,29,cured,1
dried,29,dusty,1
dried,29,empty,1
dried,29,grass,1
dried,29,hands,1
dried,29,jerky,1
dried,29,linen,1
dried,29,mango,1
dried,29,pasta,1
dried,29,pears,1
dried,29,plums,1
dried,29,pussy,1
dried,29,rough,1
dried,29,small,1
dried,29,tears,1
dried,29,tough,1
dried,29,waves,1
leafy,27,green,64
leafy,27,trees,11
leafy,27,plant,3
leafy,27,glade,2
leafy,27,grass,2
leafy,27,salad,2
leafy,27,small,2
leafy,27,bossy,1
leafy,27,bower,1
leafy,27,brown,1
leafy,27,bushy,1
leafy,27,Devon,1
leafy,27,earth,1
leafy,27,fresh,1
leafy,27,grove,1
leafy,27,hedge,1
leafy,27,house,1
leafy,27,maple,1
leafy,27,moist,1
leafy,27,paper,1
leafy,27,quiet,1
leafy,27,relax,1
leafy,27,shade,1
leafy,27,shrub,1
leafy,27,stick,1
leafy,27,woods,1
leafy,27,young,1
curly,28,fries,18
curly,28,blond,3
curly,28,frizz,3
curly,28,round,3
curly,28,brown,2
curly,28,child,2
curly,28,curls,2
curly,28,locks,2
curly,28,messy,2
curly,28,Cindy,1
curly,28,crisp,1
curly,28,curve,1
curly,28,curvy,1
curly,28,fires,1
curly,28,happy,1
curly,28,helix,1
curly,28,kinky,1
curly,28,Larry,1
curly,28,nappy,1
curly,28,perms,1
curly,28,pubes,1
curly,28,pubic,1
curly,28,rolls,1
curly,28,shiny,1
curly,28,tight,1
curly,28,twist,1
curly,28,voice,1
curly,28,Watts,1
reset,29,start,12
reset,29,begin,8
reset,29,again,7
reset,29,clock,3
reset,29,fresh,3
reset,29,power,3
reset,29,retry,2
reset,29,sleep,2
reset,29,video,2
reset,29,alarm,1
reset,29,alter,1
reset,29,beset,1
reset,29,blank,1
reset,29,clean,1
reset,29,clear,1
reset,29,cycle,1
reset,29,drama,1
reset,29,error,1
reset,29,fixed,1
reset,29,force,1
reset,29,jewel,1
reset,29,metal,1
reset,29,movie,1
reset,29,pause,1
reset,29,phone,1
reset,29,renew,1
reset,29,table,1
reset,29,timer,1
reset,29,watch,1
repel,27,spray,6
repel,27,avoid,3
repel,27,force,3
repel,27,shove,3
repel,27,evade,2
repel,27,scare,2
repel,27,water,2
repel,27,abhor,1
repel,27,annoy,1
repel,27,avert,1
repel,27,board,1
repel,27,cliff,1
repel,27,climb,1
repel,27,expel,1
repel,27,fight,1
repel,27,gross,1
repel,27,heart,1
repel,27,leave,1
repel,27,party,1
repel,27,rebel,1
repel,27,rocks,1
repel,27,ropes,1
repel,27,slime,1
repel,27,smack,1
repel,27,spite,1
repel,27,spurn,1
repel,27,stink,1
godly,29,pious,9
godly,29,saint,4
godly,29,power,3
godly,29,clean,2
godly,29,deity,2
godly,29,faith,2
godly,29,Jesus,2
godly,29,Bible,1
godly,29,cloud,1
godly,29,cruel,1
godly,29,dunno,1
godly,29,eking,1
godly,29,FALSE,1
godly,29,freak,1
godly,29,goldy,1
godly,29,grace,1
godly,29,Hindu,1
godly,29,large,1
godly,29,light,1
godly,29,lofty,1
godly,29,moral,1
godly,29,oh my,1
godly,29,regal,1
godly,29,right,1
godly,29,robes,1
godly,29,state,1
godly,29,white,1
godly,29,woman,1
godly,29,world,1
swish,43,skirt,11
swish,43,broom,7
swish,43,fancy,7
swish,43,swirl,6
swish,43,water,6
swish,43,sound,5
swish,43,swash,4
swish,43,twirl,4
swish,43,flick,3
swish,43,sweep,3
swish,43,sword,3
swish,43,clean,2
swish,43,dance,2
swish,43,dress,2
swish,43,hoops,2
swish,43,noise,2
swish,43,blade,1
swish,43,brush,1
swish,43,cigar,1
swish,43,drape,1
swish,43,flash,1
swish,43,froth,1
swish,43,glide,1
swish,43,grass,1
swish,43,hasty,1
swish,43,horse,1
swish,43,hotel,1
swish,43,mouth,1
swish,43,quick,1
swish,43,rinse,1
swish,43,score,1
swish,43,sharp,1
swish,43,sleek,1
swish,43,slick,1
swish,43,slide,1
swish,43,slosh,1
swish,43,sport,1
swish,43,style,1
swish,43,sweet,1
swish,43,swift,1
swish,43,waves,1
swish,43,wiper,1
swish,43,wrist,1
jerky,27,rough,6
jerky,27,dried,4
jerky,27,spasm,4
jerky,27,jumpy,3
jerky,27,salty,3
jerky,27,chewy,2
jerky,27,spice,2
jerky,27,bison,1
jerky,27,child,1
jerky,27,idiot,1
jerky,27,lurch,1
jerky,27,nasty,1
jerky,27,plane,1
jerky,27,punch,1
jerky,27,quick,1
jerky,27,shaky,1
jerky,27,shelf,1
jerky,27,spicy,1
jerky,27,swift,1
jerky,27,tasty,1
jerky,27,tired,1
jerky,27,tough,1
jerky,27,train,1
jerky,27,video,1
jerky,27,weird,1
jerky,27,wonky,1
jerky,27,yummy,1
bendy,27,straw,32
bendy,27,Gumby,13
bendy,27,curvy,4
bendy,27,ruler,3
bendy,27,curve,2
bendy,27,lithe,2
bendy,27,stick,2
bendy,27,Wendy,2
bendy,27,woman,2
bendy,27,agile,1
bendy,27,break,1
bendy,27,Buffy,1
bendy,27,fluid,1
bendy,27,glass,1
bendy,27,joint,1
bendy,27,limbo,1
bendy,27,metal,1
bendy,27,paper,1
bendy,27,penis,1
bendy,27,putty,1
bendy,27,rigid,1
bendy,27,slide,1
bendy,27,spoon,1
bendy,27,twist,1
bendy,27,wendi,1
bendy,27,windy,1
bendy,27,wonky,1
tarry,26,delay,15
tarry,26,black,6
tarry,26,carry,3
tarry,26,argue,2
tarry,26,tardy,2
tarry,26,amble,1
tarry,26,beach,1
tarry,26,block,1
tarry,26,brown,1
tarry,26,cloth,1
tarry,26,count,1
tarry,26,dirty,1
tarry,26,forth,1
tarry,26,fraud,1
tarry,26,gluey,1
tarry,26,Harry,1
tarry,26,Larry,1
tarry,26,money,1
tarry,26,ocean,1
tarry,26,Parry,1
tarry,26,pause,1
tarry,26,rhyme,1
tarry,26,shiny,1
tarry,26,slake,1
tarry,26,sloth,1
tarry,26,waste,1
chant,28,monks,17
chant,28,music,6
chant,28,choir,4
chant,28,psalm,3
chant,28,crowd,2
chant,28,magic,2
chant,28,pagan,2
chant,28,plain,2
chant,28,spell,2
chant,28,voice,2
chant,28,cheer,1
chant,28,dirge,1
chant,28,grain,1
chant,28,heard,1
chant,28,moses,1
chant,28,north,1
chant,28,shout,1
chant,28,smell,1
chant,28,speak,1
chant,28,tease,1
chant,28,tempo,1
chant,28,Tibet,1
chant,28,tonal,1
chant,28,tribe,1
chant,28,verse,1
chant,28,vocal,1
chant,28,Wicca,1
chant,28,words,1
bimbo,31,woman,12
bimbo,31,blond,8
bimbo,31,boobs,6
bimbo,31,whore,6
bimbo,31,ditzy,4
bimbo,31,dizzy,3
bimbo,31,bread,2
bimbo,31,clown,2
bimbo,31,girls,2
bimbo,31,idiot,2
bimbo,31,silly,2
bimbo,31,smart,2
bimbo,31,vapid,2
bimbo,31,young,2
bimbo,31,bitch,1
bimbo,31,busty,1
bimbo,31,buxom,1
bimbo,31,chick,1
bimbo,31,clear,1
bimbo,31,Dolly,1
bimbo,31,drunk,1
bimbo,31,dummy,1
bimbo,31,goofy,1
bimbo,31,harpy,1
bimbo,31,limbo,1
bimbo,31,loose,1
bimbo,31,pants,1
bimbo,31,shirt,1
bimbo,31,tight,1
bimbo,31,tramp,1
bimbo,31,women,1
asset,26,money,35
asset,26,house,9
asset,26,value,7
asset,26,worth,5
asset,26,thing,4
asset,26,skill,3
asset,26,bonus,2
asset,26,goods,2
asset,26,stock,2
asset,26,agent,1
asset,26,Anett,1
asset,26,assay,1
asset,26,boobs,1
asset,26,debit,1
asset,26,fixed,1
asset,26,funds,1
asset,26,goals,1
asset,26,grand,1
asset,26,great,1
asset,26,handy,1
asset,26,owned,1
asset,26,price,1
asset,26,prize,1
asset,26,share,1
asset,26,strip,1
asset,26,stuff,1
nymph,27,fairy,35
nymph,27,water,19
nymph,27,pixie,5
nymph,27,sylph,4
nymph,27,siren,3
nymph,27,small,3
nymph,27,wings,3
nymph,27,woman,3
nymph,27,dryad,2
nymph,27,Greek,2
nymph,27,river,2
nymph,27,woods,2
nymph,27,child,1
nymph,27,dance,1
nymph,27,first,1
nymph,27,gnome,1
nymph,27,green,1
nymph,27,horny,1
nymph,27,light,1
nymph,27,lymph,1
nymph,27,magic,1
nymph,27,naiad,1
nymph,27,satyr,1
nymph,27,sybil,1
nymph,27,vixen,1
nymph,27,whore,1
nymph,27,women,1
foamy,29,ocean,10
foamy,29,soapy,6
foamy,29,white,6
foamy,29,cream,5
foamy,29,froth,4
foamy,29,latte,4
foamy,29,light,4
foamy,29,water,4
foamy,29,party,3
foamy,29,waves,3
foamy,29,broth,2
foamy,29,clean,2
foamy,29,green,2
foamy,29,shave,2
foamy,29,brown,1
foamy,29,drink,1
foamy,29,hands,1
foamy,29,horse,1
foamy,29,loamy,1
foamy,29,messy,1
foamy,29,mouth,1
foamy,29,puffy,1
foamy,29,rabid,1
foamy,29,river,1
foamy,29,sauce,1
foamy,29,slush,1
foamy,29,spume,1
foamy,29,sudsy,1
foamy,29,Venus,1
musky,31,smell,29
musky,31,scent,13
musky,31,skunk,4
musky,31,dusty,3
musky,31,heady,3
musky,31,attic,2
musky,31,humid,2
musky,31,stink,2
musky,31,aroma,1
musky,31,balls,1
musky,31,cabin,1
musky,31,cigar,1
musky,31,civet,1
musky,31,dirty,1
musky,31,fetid,1
musky,31,foggy,1
musky,31,green,1
musky,31,heavy,1
musky,31,lolly,1
musky,31,manly,1
musky,31,moist,1
musky,31,moldy,1
musky,31,music,1
musky,31,musty,1
musky,31,older,1
musky,31,shirt,1
musky,31,smoky,1
musky,31,sweat,1
musky,31,taste,1
musky,31,thick,1
musky,31,yucky,1
murky,32,water,23
murky,32,muddy,15
murky,32,dirty,14
murky,32,brown,10
murky,32,swamp,8
murky,32,foggy,4
murky,32,gross,3
murky,32,night,3
murky,32,misty,2
murky,32,shady,2
murky,32,slimy,2
murky,32,algae,1
murky,32,black,1
murky,32,dense,1
murky,32,dingy,1
murky,32,dodgy,1
murky,32,dusty,1
murky,32,eerie,1
murky,32,funky,1
murky,32,gloom,1
murky,32,green,1
murky,32,light,1
murky,32,musty,1
murky,32,ocean,1
murky,32,river,1
murky,32,silty,1
murky,32,still,1
murky,32,sulky,1
murky,32,thick,1
murky,32,truth,1
murky,32,vague,1
murky,32,walls,1
James,28,Bible,21
James,28,Joyce,15
James,28,saint,6
James,28,Jesse,5
James,28,blunt,3
James,28,Henry,3
James,28,Jimmy,3
James,28,peach,3
James,28,brown,2
James,28,Peter,2
James,28,river,2
James,28,woods,2
James,28,1600s,1
James,28,at 16,1
James,28,Avery,1
James,28,bible,1
James,28,Chris,1
James,28,curly,1
James,28,first,1
James,28,Floyd,1
James,28,giant,1
James,28,Harry,1
James,28,Jacob,1
James,28,Jamie,1
James,28,Jesus,1
James,28,sweet,1
James,28,train,1
James,28,uncle,1
shaky,25,hands,13
shaky,25,dodgy,2
shaky,25,jerky,2
shaky,25,pizza,2
shaky,25,quake,2
shaky,25,rough,2
shaky,25,bench,1
shaky,25,bones,1
shaky,25,dance,1
shaky,25,detox,1
shaky,25,drink,1
shaky,25,drunk,1
shaky,25,dumbo,1
shaky,25,fever,1
shaky,25,frail,1
shaky,25,grief,1
shaky,25,heart,1
shaky,25,house,1
shaky,25,jelly,1
shaky,25,laugh,1
shaky,25,palsy,1
shaky,25,rocky,1
shaky,25,shark,1
shaky,25,table,1
shaky,25,there,1
meaty,33,steak,14
meaty,33,thick,14
meaty,33,beefy,9
meaty,33,tasty,8
meaty,33,juicy,5
meaty,33,solid,5
meaty,33,heavy,4
meaty,33,bacon,3
meaty,33,chewy,3
meaty,33,flesh,3
meaty,33,plump,3
meaty,33,dense,2
meaty,33,gravy,2
meaty,33,hefty,2
meaty,33,blood,1
meaty,33,bread,1
meaty,33,brown,1
meaty,33,carne,1
meaty,33,fatty,1
meaty,33,fishy,1
meaty,33,gross,1
meaty,33,large,1
meaty,33,Mamie,1
meaty,33,moist,1
meaty,33,onion,1
meaty,33,pizza,1
meaty,33,roast,1
meaty,33,story,1
meaty,33,stout,1
meaty,33,taste,1
meaty,33,teeth,1
meaty,33,tough,1
meaty,33,woman,1
gears,26,clock,10
gears,26,shift,9
gears,26,grind,4
gears,26,teeth,4
gears,26,metal,3
gears,26,watch,3
gears,26,robot,2
gears,26,speed,2
gears,26,stick,2
gears,26,truck,2
gears,26,wheel,2
gears,26,bikes,1
gears,26,broom,1
gears,26,chain,1
gears,26,drive,1
gears,26,flick,1
gears,26,happy,1
gears,26,level,1
gears,26,lever,1
gears,26,motor,1
gears,26,start,1
gears,26,steps,1
gears,26,stops,1
gears,26,third,1
gears,26,tools,1
gears,26,turns,1
elite,25,class,6
elite,25,fancy,3
elite,25,light,3
elite,25,money,2
elite,25,smart,2
elite,25,black,1
elite,25,coats,1
elite,25,cream,1
elite,25,dance,1
elite,25,diner,1
elite,25,group,1
elite,25,haves,1
elite,25,large,1
elite,25,merit,1
elite,25,Monet,1
elite,25,power,1
elite,25,prime,1
elite,25,proud,1
elite,25,Roman,1
elite,25,seals,1
elite,25,sport,1
elite,25,super,1
elite,25,upper,1
elite,25,women,1
elite,25,young,1
sassy,36,funny,7
sassy,36,smart,6
sassy,36,black,5
sassy,36,witty,5
sassy,36,saucy,4
sassy,36,woman,4
sassy,36,flirt,3
sassy,36,sharp,3
sassy,36,bitch,2
sassy,36,dress,2
sassy,36,women,2
sassy,36,young,2
sassy,36,bossy,1
sassy,36,brass,1
sassy,36,brave,1
sassy,36,child,1
sassy,36,click,1
sassy,36,evils,1
sassy,36,flair,1
sassy,36,funky,1
sassy,36,happy,1
sassy,36,kikay,1
sassy,36,lippy,1
sassy,36,looks,1
sassy,36,mouth,1
sassy,36,nasty,1
sassy,36,pants,1
sassy,36,savvy,1
sassy,36,smile,1
sassy,36,smirk,1
sassy,36,snide,1
sassy,36,spunk,1
sassy,36,sweet,1
sassy,36,truck,1
sassy,36,verve,1
sassy,36,white,1
puffy,26,cloud,6
puffy,26,round,4
puffy,26,large,3
puffy,26,edema,2
puffy,26,paint,2
puffy,26,plump,2
puffy,26,shirt,2
puffy,26,alley,1
puffy,26,blown,1
puffy,26,cakes,1
puffy,26,chair,1
puffy,26,cheek,1
puffy,26,combs,1
puffy,26,couch,1
puffy,26,dress,1
puffy,26,fluff,1
puffy,26,gooey,1
puffy,26,mumps,1
puffy,26,pasty,1
puffy,26,puppy,1
puffy,26,shoes,1
puffy,26,silly,1
puffy,26,table,1
puffy,26,tacos,1
puffy,26,water,1
puffy,26,white,1
slack,33,loose,46
slack,33,pants,19
slack,33,baggy,2
slack,33,black,2
slack,33,extra,2
slack,33,jawed,2
slack,33,loser,2
slack,33,relax,2
slack,33,tired,2
slack,33,Alice,1
slack,33,beige,1
slack,33,belay,1
slack,33,boobs,1
slack,33,bored,1
slack,33,cable,1
slack,33,couch,1
slack,33,crack,1
slack,33,drawl,1
slack,33,jeans,1
slack,33,lapse,1
slack,33,mercy,1
slack,33,messy,1
slack,33,mouth,1
slack,33,skive,1
slack,33,sleep,1
slack,33,sloth,1
slack,33,straw,1
slack,33,stuck,1
slack,33,tense,1
slack,33,tight,1
slack,33,trail,1
slack,33,waste,1
slack,33,yokel,1
funky,30,music,23
funky,30,smell,12
funky,30,weird,11
funky,30,disco,6
funky,30,fresh,3
funky,30,style,3
funky,30,1970s,2
funky,30,dance,2
funky,30,dirty,2
funky,30,jazzy,2
funky,30,sound,2
funky,30,wacky,2
funky,30,young,2
funky,30,black,1
funky,30,blues,1
funky,30,bones,1
funky,30,bored,1
funky,30,Brett,1
funky,30,bunch,1
funky,30,color,1
