"condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
1,"1",2.0336,NA,NA,NA,NA,2
1,"1",1.2115,NA,NA,NA,NA,2
1,"1",1.3435,NA,NA,NA,NA,2
1,"1",1.3407,NA,NA,NA,NA,2
1,"1",1.8376,NA,NA,NA,NA,2
2,"1",1.2889,NA,NA,NA,NA,2
2,"1",1.2725,NA,NA,NA,NA,2
2,"1",1.1299,NA,NA,NA,NA,2
2,"1",1.5437,NA,NA,NA,NA,2
2,"1",0.9046,NA,NA,NA,NA,2
1,"1",0.7357,NA,NA,NA,NA,2
1,"1",0.6504,NA,NA,NA,NA,2
1,"1",0.7033,NA,NA,NA,NA,2
1,"1",0.6271,NA,NA,NA,NA,2
2,"1",0.6755,NA,NA,NA,NA,2
2,"1",1.4015,NA,NA,NA,NA,2
1,"1",3.0373,NA,NA,NA,NA,2
2,"1",0.7074,NA,NA,NA,NA,2
1,"1",0.819,NA,NA,NA,NA,2
2,"1",0.6852,NA,NA,NA,NA,2
2,"1",0.84,NA,NA,NA,NA,2
2,"1",0.7141,NA,NA,NA,NA,2
1,"1",1.3351,NA,NA,NA,NA,2
1,"1",0.7422,NA,NA,NA,NA,2
1,"1",0.6397,NA,NA,NA,NA,2
2,"1",2.0614,NA,NA,NA,NA,2
2,"1",3.8181,NA,NA,NA,NA,2
2,"1",1.7049,NA,NA,NA,NA,2
1,"1",1.09,NA,NA,NA,NA,2
1,"1",2.6013,NA,NA,NA,NA,2
2,"1",0.6286,NA,NA,NA,NA,2
2,"1",1.6753,NA,NA,NA,NA,2
2,"1",0.9314,NA,NA,NA,NA,2
1,"1",1.5076,NA,NA,NA,NA,2
2,"1",3.615,NA,NA,NA,NA,2
2,"1",0.6542,NA,NA,NA,NA,2
2,"1",1.3559,NA,NA,NA,NA,2
1,"1",1.3374,NA,NA,NA,NA,2
2,"1",1.4244,NA,NA,NA,NA,2
1,"1",0.7901,NA,NA,NA,NA,2
1,"1",1.5616,NA,NA,NA,NA,2
1,"1",1.4687,NA,NA,NA,NA,2
2,"2",8.5642,NA,NA,NA,NA,2
2,"1",1.5841,NA,NA,NA,NA,2
1,"1",1.0121,NA,NA,NA,NA,2
1,"1",0.9694,NA,NA,NA,NA,2
2,"2",7.7212,NA,NA,NA,NA,2
2,"1",0.9457,NA,NA,NA,NA,2
1,"1",2.3114,NA,NA,NA,NA,2
2,"1",0.9644,NA,NA,NA,NA,2
2,"1",2.3119,NA,NA,NA,NA,2
2,"1",1.2965,NA,NA,NA,NA,2
2,"2",4.701,NA,NA,NA,NA,2
2,"2",2.9216,NA,NA,NA,NA,2
2,"1",1.3519,NA,NA,NA,NA,2
2,"5",3.671,NA,NA,NA,NA,2
2,"1",2.5065,NA,NA,NA,NA,2
1,"1",1.4373,NA,NA,NA,NA,2
2,"2",2.4013,NA,NA,NA,NA,2
2,"1",1.3353,NA,NA,NA,NA,2
2,"1",3.0983,NA,NA,NA,NA,2
1,"5",1.3792,NA,NA,NA,NA,2
1,"1",1.2491,NA,NA,NA,NA,2
1,"1",1.2237,NA,NA,NA,NA,2
1,"1",1.5021,NA,NA,NA,NA,2
1,"1",1.3959,NA,NA,NA,NA,2
2,"1",1.6995,NA,NA,NA,NA,2
1,"1",1.7592,NA,NA,NA,NA,2
1,"1",7.0373,NA,NA,NA,NA,2
1,"1",1.1488,NA,NA,NA,NA,2
2,"1",1.0553,NA,NA,NA,NA,2
2,"1",2.784,NA,NA,NA,NA,2
2,"1",1.8604,NA,NA,NA,NA,2
2,"2",1.9474,NA,NA,NA,NA,2
2,"1",0.9684,NA,NA,NA,NA,2
1,"1",0.9254,NA,NA,NA,NA,2
2,"1",2.6303,NA,NA,NA,NA,2
2,"1",1.2075,NA,NA,NA,NA,2
1,"1",1.0804,NA,NA,NA,NA,2
1,"1",1.4095,NA,NA,NA,NA,2
2,"1",1.2573,NA,NA,NA,NA,2
1,"1",1.4899,NA,NA,NA,NA,2
2,"1",0.8213,NA,NA,NA,NA,2
2,"1",1.0163,NA,NA,NA,NA,2
1,"4",2.0245,NA,NA,NA,NA,2
1,"3",2.7346,NA,NA,NA,NA,2
2,"1",0.9906,NA,NA,NA,NA,2
2,"1",1.8937,NA,NA,NA,NA,2
1,"1",1.1461,NA,NA,NA,NA,2
2,"1",1.1135,NA,NA,NA,NA,2
1,"1",3.5096,NA,NA,NA,NA,2
2,"1",1.1444,NA,NA,NA,NA,2
2,"1",1.0099,NA,NA,NA,NA,2
2,"1",0.9917,NA,NA,NA,NA,2
1,"1",1.2192,NA,NA,NA,NA,2
1,"1",1.0981,NA,NA,NA,NA,2
1,"1",2.1353,NA,NA,NA,NA,2
1,"1",1.1493,NA,NA,NA,NA,2
1,"1",1.2409,NA,NA,NA,NA,2
2,"1",1.1493,NA,NA,NA,NA,2
1,"2",3.0913,NA,NA,NA,NA,2
1,"1",1.2468,NA,NA,NA,NA,2
1,"1",1.1639,NA,NA,NA,NA,2
2,"1",1.1838,NA,NA,NA,NA,2
1,"1",1.3302,NA,NA,NA,NA,2
1,"1",1.1926,NA,NA,NA,NA,2
2,"1",2.1641,NA,NA,NA,NA,2
1,"1",1.4026,NA,NA,NA,NA,2
1,"1",1.1144,NA,NA,NA,NA,2
1,"1",1.5505,NA,NA,NA,NA,2
2,"1",1.8819,NA,NA,NA,NA,2
2,"1",1.0609,NA,NA,NA,NA,2
1,"1",1.0484,NA,NA,NA,NA,2
2,"1",1.0278,NA,NA,NA,NA,2
2,"2",2.3402,NA,NA,NA,NA,2
1,"1",2.7585,NA,NA,NA,NA,2
2,"1",2.5481,NA,NA,NA,NA,2
1,"1",1.0064,NA,NA,NA,NA,2
2,"1",1.7607,NA,NA,NA,NA,2
1,"1",0.8272,NA,NA,NA,NA,2
2,"1",0.9275,NA,NA,NA,NA,2
2,"1",0.8833,NA,NA,NA,NA,2
2,"1",0.8195,NA,NA,NA,NA,2
2,"2",2.869,NA,NA,NA,NA,2
1,"2",6.6896,NA,NA,NA,NA,2
2,"1",1.3822,NA,NA,NA,NA,2
1,"1",1.3965,NA,NA,NA,NA,2
1,"1",0.712,NA,NA,NA,NA,2
1,"1",0.7282,NA,NA,NA,NA,2
2,"1",1.543,NA,NA,NA,NA,2
2,"1",1.5154,NA,NA,NA,NA,2
2,"1",0.8576,NA,NA,NA,NA,2
2,"1",1.3799,NA,NA,NA,NA,2
1,"1",1.1401,NA,NA,NA,NA,2
1,"1",0.822,NA,NA,NA,NA,2
2,"1",0.8949,NA,NA,NA,NA,2
1,"1",1.3347,NA,NA,NA,NA,2
2,"2",4.0717,NA,NA,NA,NA,2
1,"2",2.0972,NA,NA,NA,NA,2
1,"1",1.6689,NA,NA,NA,NA,2
2,"1",1.0037,NA,NA,NA,NA,2
1,"1",0.8071,NA,NA,NA,NA,2
1,"2",4.3685,NA,NA,NA,NA,2
1,"1",2.5717,NA,NA,NA,NA,2
2,"1",2.3485,NA,NA,NA,NA,2
2,"1",1.1975,NA,NA,NA,NA,2
1,"1",1.0251,NA,NA,NA,NA,2
1,"1",1.9958,NA,NA,NA,NA,2
2,"1",0.9011,NA,NA,NA,NA,2
2,"2",2.5107,NA,NA,NA,NA,2
1,"5",2.908,NA,NA,NA,NA,2
2,"1",1.1207,NA,NA,NA,NA,2
1,"1",1.2404,NA,NA,NA,NA,2
1,"1",1.0244,NA,NA,NA,NA,2
2,"1",1.3517,NA,NA,NA,NA,2
2,"1",1.067,NA,NA,NA,NA,2
1,"2",4.1457,NA,NA,NA,NA,2
2,"1",2.4505,NA,NA,NA,NA,2
1,"1",0.8196,NA,NA,NA,NA,2
1,"1",0.7687,NA,NA,NA,NA,2
1,"1",0.8074,NA,NA,NA,NA,2
2,"1",0.8365,NA,NA,NA,NA,2
1,"1",1.1718,NA,NA,NA,NA,2
2,"1",1.0989,NA,NA,NA,NA,2
2,"1",0.83,NA,NA,NA,NA,2
2,"1",0.8192,NA,NA,NA,NA,2
2,"1",3.0585,NA,NA,NA,NA,2
2,"1",2.0068,NA,NA,NA,NA,2
1,"1",1.3443,NA,NA,NA,NA,2
1,"1",1.234,NA,NA,NA,NA,2
2,"1",2.2889,NA,NA,NA,NA,2
2,"1",1.4887,NA,NA,NA,NA,2
1,"1",1.7628,NA,NA,NA,NA,2
1,"5",2.4709,NA,NA,NA,NA,2
2,"1",1.4798,NA,NA,NA,NA,2
2,"4",3.5772,NA,NA,NA,NA,2
2,"1",1.549,NA,NA,NA,NA,2
1,"1",1.1992,NA,NA,NA,NA,2
1,"1",1.4308,NA,NA,NA,NA,2
2,"1",0.7827,NA,NA,NA,NA,2
2,"1",0.82,NA,NA,NA,NA,2
1,"2",3.3159,NA,NA,NA,NA,2
1,"1",0.8897,NA,NA,NA,NA,2
1,"1",1.0229,NA,NA,NA,NA,2
1,"1",1.132,NA,NA,NA,NA,2
1,"1",1.0547,NA,NA,NA,NA,2
2,"1",2.1878,NA,NA,NA,NA,2
1,"1",0.8874,NA,NA,NA,NA,2
2,"1",0.6765,NA,NA,NA,NA,2
2,"1",0.855,NA,NA,NA,NA,2
2,"1",0.7123,NA,NA,NA,NA,2
2,"1",0.9101,NA,NA,NA,NA,2
2,"1",0.857,NA,NA,NA,NA,2
2,"1",0.7316,NA,NA,NA,NA,2
1,"1",0.7286,NA,NA,NA,NA,2
1,"1",2.843,NA,NA,NA,NA,2
1,"1",2.4941,NA,NA,NA,NA,2
1,"1",0.9714,NA,NA,NA,NA,2
1,"1",0.9494,NA,NA,NA,NA,2
2,"1",1.2103,NA,NA,NA,NA,2
1,"5",4.9346,NA,NA,NA,NA,2
2,"1",0.7283,NA,NA,NA,NA,2
2,"1",0.8507,NA,NA,NA,NA,2
2,"1",0.6752,NA,NA,NA,NA,2
1,"1",0.8835,NA,NA,NA,NA,2
1,"1",1.1575,NA,NA,NA,NA,2
1,"1",1.8375,NA,NA,NA,NA,2
2,"1",2.6776,NA,NA,NA,NA,2
2,"1",0.6567,NA,NA,NA,NA,2
1,"1",0.6071,NA,NA,NA,NA,2
1,"1",0.717,NA,NA,NA,NA,2
1,"1",0.7947,NA,NA,NA,NA,2
1,"1",1.6515,NA,NA,NA,NA,2
2,"1",2.0596,NA,NA,NA,NA,2
2,"1",0.6997,NA,NA,NA,NA,2
1,"1",6.0964,NA,NA,NA,NA,2
1,"1",2.9854,NA,NA,NA,NA,2
1,"1",0.6655,NA,NA,NA,NA,2
1,"1",0.8727,NA,NA,NA,NA,2
1,"1",0.6542,NA,NA,NA,NA,2
2,"1",0.7246,NA,NA,NA,NA,2
2,"1",0.6016,NA,NA,NA,NA,2
2,"2",2.4992,NA,NA,NA,NA,2
1,"1",0.7771,NA,NA,NA,NA,2
1,"1",0.6357,NA,NA,NA,NA,2
2,"1",0.8069,NA,NA,NA,NA,2
1,"1",4.4908,NA,NA,NA,NA,2
1,"1",1.3716,NA,NA,NA,NA,2
1,"1",0.8095,NA,NA,NA,NA,2
2,"1",1.3997,NA,NA,NA,NA,2
2,"2",2.2972,NA,NA,NA,NA,2
1,"1",1.0937,NA,NA,NA,NA,2
2,"1",0.717,NA,NA,NA,NA,2
2,"1",2.4326,NA,NA,NA,NA,2
2,"1",2.737,NA,NA,NA,NA,2
2,"1",0.8023,NA,NA,NA,NA,2
2,"5",2.8406,NA,NA,NA,NA,2
1,"1",1.6979,NA,NA,NA,NA,2
2,"1",1.6181,NA,NA,NA,NA,2
2,"1",1.3958,NA,NA,NA,NA,2
2,"1",0.9854,NA,NA,NA,NA,2
1,"4",2.5367,NA,NA,NA,NA,2
2,"1",1.0904,NA,NA,NA,NA,2
2,"1",0.6485,NA,NA,NA,NA,2
1,"1",1.0229,NA,NA,NA,NA,2
2,"1",0.7619,NA,NA,NA,NA,2
2,"1",1.8538,NA,NA,NA,NA,2
1,"1",0.8386,NA,NA,NA,NA,2
1,"1",0.7696,NA,NA,NA,NA,2
1,"1",0.6172,NA,NA,NA,NA,2
1,"1",0.7377,NA,NA,NA,NA,2
1,"3",3.7248,NA,NA,NA,NA,2
1,"1",1.3979,NA,NA,NA,NA,2
2,"1",0.7359,NA,NA,NA,NA,2
1,"1",0.7668,NA,NA,NA,NA,2
2,"1",0.6868,NA,NA,NA,NA,2
2,"1",1.0881,NA,NA,NA,NA,2
2,"1",0.9603,NA,NA,NA,NA,2
1,"1",0.9516,NA,NA,NA,NA,2
1,"1",0.8914,NA,NA,NA,NA,2
1,"1",0.9952,NA,NA,NA,NA,2
2,"1",1.0851,NA,NA,NA,NA,2
1,"1",0.936,NA,NA,NA,NA,2
2,"1",1.3412,NA,NA,NA,NA,2
2,"1",0.8953,NA,NA,NA,NA,2
2,"1",1.8396,NA,NA,NA,NA,2
2,"1",3.0515,NA,NA,NA,NA,2
1,"2",4.6641,NA,NA,NA,NA,2
1,"1",1.2479,NA,NA,NA,NA,2
1,"1",1.4522,NA,NA,NA,NA,2
1,"1",1.9569,NA,NA,NA,NA,2
1,"1",1.2135,NA,NA,NA,NA,2
1,"1",1.1323,NA,NA,NA,NA,2
2,"1",1.4818,NA,NA,NA,NA,2
2,"1",0.9698,NA,NA,NA,NA,2
2,"1",1.0157,NA,NA,NA,NA,2
1,"1",1.2771,NA,NA,NA,NA,2
2,"1",1.0149,NA,NA,NA,NA,2
2,"1",1.1608,NA,NA,NA,NA,2
2,"1",2.5776,NA,NA,NA,NA,2
1,"1",1.1564,NA,NA,NA,NA,2
1,"1",1.2951,NA,NA,NA,NA,2
2,"1",1.2336,NA,NA,NA,NA,2
2,"1",1.9713,NA,NA,NA,NA,2
1,"1",2.224,NA,NA,NA,NA,2
1,"1",2.6766,NA,NA,NA,NA,2
2,"1",1.6787,NA,NA,NA,NA,2
2,"1",1.3076,NA,NA,NA,NA,2
2,"1",1.2354,NA,NA,NA,NA,2
2,"1",1.309,NA,NA,NA,NA,2
2,"1",1.0784,NA,NA,NA,NA,2
2,"1",2.0322,NA,NA,NA,NA,2
1,"1",1.2728,NA,NA,NA,NA,2
1,"1",1.1598,NA,NA,NA,NA,2
1,"1",1.0868,NA,NA,NA,NA,2
1,"1",1.7506,NA,NA,NA,NA,2
1,"1",2.1023,NA,NA,NA,NA,2
2,"1",1.61,NA,NA,NA,NA,2
1,"1",1.1061,NA,NA,NA,NA,2
2,"1",1.3633,NA,NA,NA,NA,2
1,"1",3.2367,NA,NA,NA,NA,2
2,"1",1.3046,NA,NA,NA,NA,2
1,"1",0.908,NA,NA,NA,NA,2
1,"1",0.9086,NA,NA,NA,NA,2
2,"1",0.8092,NA,NA,NA,NA,2
2,"1",5.1,NA,NA,NA,NA,2
1,"1",8.8826,NA,NA,NA,NA,2
1,"1",1.5082,NA,NA,NA,NA,2
2,"1",0.7273,NA,NA,NA,NA,2
1,"1",1.6641,NA,NA,NA,NA,2
1,"2",2.5421,NA,NA,NA,NA,2
1,"1",0.9035,NA,NA,NA,NA,2
1,"1",4.9044,NA,NA,NA,NA,2
2,"1",0.9533,NA,NA,NA,NA,2
1,"1",1.7562,NA,NA,NA,NA,2
1,"1",0.843,NA,NA,NA,NA,2
1,"1",2.7356,NA,NA,NA,NA,2
2,"1",0.9465,NA,NA,NA,NA,2
1,"1",0.9465,NA,NA,NA,NA,2
1,"1",0.7727,NA,NA,NA,NA,2
1,"1",0.8233,NA,NA,NA,NA,2
2,"2",4.8935,NA,NA,NA,NA,2
2,"1",1.9676,NA,NA,NA,NA,2
1,"1",1.2379,NA,NA,NA,NA,2
1,"1",0.86,NA,NA,NA,NA,2
1,"1",0.8583,NA,NA,NA,NA,2
1,"1",1.2216,NA,NA,NA,NA,2
2,"1",1.5557,NA,NA,NA,NA,2
1,"1",3.3817,NA,NA,NA,NA,2
2,"1",0.9621,NA,NA,NA,NA,2
2,"1",1.6072,NA,NA,NA,NA,2
1,"1",1.2081,NA,NA,NA,NA,2
1,"1",12.8281,NA,NA,NA,NA,2
2,"1",1.0527,NA,NA,NA,NA,2
1,"1",1.0988,NA,NA,NA,NA,2
2,"1",1.1912,NA,NA,NA,NA,2
1,"2",5.8838,NA,NA,NA,NA,2
2,"1",2.0629,NA,NA,NA,NA,2
2,"1",1.3313,NA,NA,NA,NA,2
2,"6",2.1847,NA,NA,NA,NA,2
1,"1",2.2528,NA,NA,NA,NA,2
2,"1",1.9984,NA,NA,NA,NA,2
2,"1",2.4633,NA,NA,NA,NA,2
2,"2",2.4325,NA,NA,NA,NA,2
2,"3",3.5197,NA,NA,NA,NA,2
2,"1",2.7818,NA,NA,NA,NA,2
1,"1",1.4636,NA,NA,NA,NA,2
2,"4",3.7202,NA,NA,NA,NA,2
2,"1",1.3248,NA,NA,NA,NA,2
2,"1",1.469,NA,NA,NA,NA,2
2,"1",1.415,NA,NA,NA,NA,2
2,"1",4.1382,NA,NA,NA,NA,2
1,"1",1.1679,NA,NA,NA,NA,2
2,"1",2.4255,NA,NA,NA,NA,2
1,"1",1.5383,NA,NA,NA,NA,2
1,"1",2.7967,NA,NA,NA,NA,2
1,"1",1.1555,NA,NA,NA,NA,2
1,"1",1.1199,NA,NA,NA,NA,2
2,"2",2.6734,NA,NA,NA,NA,2
1,"1",1.1659,NA,NA,NA,NA,2
2,"1",1.3478,NA,NA,NA,NA,2
2,"1",1.5041,NA,NA,NA,NA,2
2,"1",5.6203,NA,NA,NA,NA,2
2,"1",1.0863,NA,NA,NA,NA,2
2,"1",1.0332,NA,NA,NA,NA,2
2,"1",2.7014,NA,NA,NA,NA,2
2,"1",2.1009,NA,NA,NA,NA,2
2,"1",0.7029,NA,NA,NA,NA,2
2,"1",1.5263,NA,NA,NA,NA,2
1,"1",1.5681,NA,NA,NA,NA,2
1,"1",6.0182,NA,NA,NA,NA,2
2,"1",1.137,NA,NA,NA,NA,2
1,"1",0.8397,NA,NA,NA,NA,2
2,"1",0.8707,NA,NA,NA,NA,2
2,"1",1.0698,NA,NA,NA,NA,2
2,"1",0.6434,NA,NA,NA,NA,2
2,"1",1.7399,NA,NA,NA,NA,2
1,"1",2.2369,NA,NA,NA,NA,2
2,"1",0.9719,NA,NA,NA,NA,2
2,"2",1.7371,NA,NA,NA,NA,2
1,"1",0.757,NA,NA,NA,NA,2
1,"2",1.7043,NA,NA,NA,NA,2
1,"1",0.6569,NA,NA,NA,NA,2
1,"1",0.6261,NA,NA,NA,NA,2
1,"1",0.723,NA,NA,NA,NA,2
2,"1",0.9695,NA,NA,NA,NA,2
1,"1",0.9629,NA,NA,NA,NA,2
1,"1",1.1583,NA,NA,NA,NA,2
1,"1",0.6468,NA,NA,NA,NA,2
1,"1",0.7004,NA,NA,NA,NA,2
1,"1",0.7181,NA,NA,NA,NA,2
1,"1",2.8219,NA,NA,NA,NA,2
2,"1",0.6574,NA,NA,NA,NA,2
2,"1",0.6382,NA,NA,NA,NA,2
1,"1",0.7046,NA,NA,NA,NA,2
1,"1",0.8586,NA,NA,NA,NA,2
2,"1",3.0752,NA,NA,NA,NA,2
1,"1",1.8125,NA,NA,NA,NA,2
1,"1",0.868,NA,NA,NA,NA,2
2,"1",0.7715,NA,NA,NA,NA,2
1,"1",0.7168,NA,NA,NA,NA,2
2,"1",0.7904,NA,NA,NA,NA,2
1,"1",1.1939,NA,NA,NA,NA,2
1,"1",0.8576,NA,NA,NA,NA,2
1,"1",0.776,NA,NA,NA,NA,2
1,"1",1.9157,NA,NA,NA,NA,2
1,"1",0.8417,NA,NA,NA,NA,2
1,"1",0.8843,NA,NA,NA,NA,2
2,"1",0.7646,NA,NA,NA,NA,2
2,"1",2.7558,NA,NA,NA,NA,2
2,"1",2.3081,NA,NA,NA,NA,2
1,"1",1.0218,NA,NA,NA,NA,2
2,"1",1.2657,NA,NA,NA,NA,2
1,"1",0.9314,NA,NA,NA,NA,2
1,"1",0.7067,NA,NA,NA,NA,2
1,"1",0.702,NA,NA,NA,NA,2
2,"1",1.3525,NA,NA,NA,NA,2
2,"1",0.9526,NA,NA,NA,NA,2
1,"1",0.9744,NA,NA,NA,NA,2
1,"1",0.7704,NA,NA,NA,NA,2
2,"1",0.9858,NA,NA,NA,NA,2
2,"1",0.5888,NA,NA,NA,NA,2
2,"1",0.6594,NA,NA,NA,NA,2
2,"1",0.6498,NA,NA,NA,NA,2
1,"1",0.6114,NA,NA,NA,NA,2
1,"1",0.5496,NA,NA,NA,NA,2
1,"2",5.5649,NA,NA,NA,NA,2
2,"1",1.127,NA,NA,NA,NA,2
2,"1",0.796,NA,NA,NA,NA,2
2,"3",3.9976,NA,NA,NA,NA,2
2,"1",0.9521,NA,NA,NA,NA,2
1,"5",4.7036,NA,NA,NA,NA,2
2,"1",0.9854,NA,NA,NA,NA,2
1,"1",0.7432,NA,NA,NA,NA,2
1,"1",0.9942,NA,NA,NA,NA,2
1,"1",0.893,NA,NA,NA,NA,2
2,"6",11.5224,NA,NA,NA,NA,2
1,"2",1.767,NA,NA,NA,NA,2
1,"1",2.2898,NA,NA,NA,NA,2
1,"1",1.3805,NA,NA,NA,NA,2
2,"1",1.3246,NA,NA,NA,NA,2
1,"6",0.5624,NA,NA,NA,NA,2
2,"6",2.0103,NA,NA,NA,NA,2
1,"5",4.9234,NA,NA,NA,NA,2
1,"1",0.7699,NA,NA,NA,NA,2
1,"1",0.9552,NA,NA,NA,NA,2
2,"6",2.1651,NA,NA,NA,NA,2
2,"1",2.1452,NA,NA,NA,NA,2
1,"2",3.1567,NA,NA,NA,NA,2
1,"1",1.5466,NA,NA,NA,NA,2
1,"5",6.423,NA,NA,NA,NA,2
2,"1",0.8821,NA,NA,NA,NA,2
1,"2",14.6581,NA,NA,NA,NA,2
2,"1",0.9633,NA,NA,NA,NA,2
1,"1",0.7589,NA,NA,NA,NA,2
1,"1",0.9152,NA,NA,NA,NA,2
2,"5",4.9863,NA,NA,NA,NA,2
2,"6",1.838,NA,NA,NA,NA,2
2,"1",1.7475,NA,NA,NA,NA,2
2,"1",2.7031,NA,NA,NA,NA,2
1,"5",1.9778,NA,NA,NA,NA,2
1,"1",1.4269,NA,NA,NA,NA,2
2,"1",1.6063,NA,NA,NA,NA,2
2,"5",17.2882,NA,NA,NA,NA,2
1,"1",2.4319,NA,NA,NA,NA,2
2,"6",1.2953,NA,NA,NA,NA,2
1,"1",1.3866,NA,NA,NA,NA,2
2,"2",2.4503,NA,NA,NA,NA,2
1,"1",10.337,NA,NA,NA,NA,2
1,"1",0.8887,NA,NA,NA,NA,2
1,"5",3.0264,NA,NA,NA,NA,2
1,"1",1.9652,NA,NA,NA,NA,2
2,"5",2.1868,NA,NA,NA,NA,2
2,"1",3.0398,NA,NA,NA,NA,2
2,"6",1.477,NA,NA,NA,NA,2
2,"3",6.2144,NA,NA,NA,NA,2
1,"3",7.0879,NA,NA,NA,NA,2
2,"1",1.177,NA,NA,NA,NA,2
1,"1",2.057,NA,NA,NA,NA,2
2,"1",1.0848,NA,NA,NA,NA,2
1,"1",1.1087,NA,NA,NA,NA,2
2,"1",1.4231,NA,NA,NA,NA,2
2,"1",1.6772,NA,NA,NA,NA,2
2,"1",2.345,NA,NA,NA,NA,2
2,"1",1.442,NA,NA,NA,NA,2
2,"1",0.978,NA,NA,NA,NA,2
2,"1",1.1316,NA,NA,NA,NA,2
1,"1",0.7843,NA,NA,NA,NA,2
1,"1",0.9287,NA,NA,NA,NA,2
2,"1",0.6918,NA,NA,NA,NA,2
1,"5",1.72,NA,NA,NA,NA,2
1,"1",2.6267,NA,NA,NA,NA,2
2,"1",2.2733,NA,NA,NA,NA,2
1,"1",0.7676,NA,NA,NA,NA,2
1,"1",0.706,NA,NA,NA,NA,2
2,"1",0.7335,NA,NA,NA,NA,2
1,"2",3.2068,NA,NA,NA,NA,2
1,"1",1.0113,NA,NA,NA,NA,2
1,"1",0.8119,NA,NA,NA,NA,2
2,"1",0.6669,NA,NA,NA,NA,2
2,"2",9.357,NA,NA,NA,NA,2
1,"1",0.9637,NA,NA,NA,NA,2
2,"1",1.4393,NA,NA,NA,NA,2
2,"5",9.3998,NA,NA,NA,NA,2
2,"1",1.8655,NA,NA,NA,NA,2
1,"5",2.2594,NA,NA,NA,NA,2
1,"1",1.0755,NA,NA,NA,NA,2
2,"1",0.9575,NA,NA,NA,NA,2
1,"1",0.703,NA,NA,NA,NA,2
1,"1",0.7128,NA,NA,NA,NA,2
2,"1",2.1068,NA,NA,NA,NA,2
2,"4",5.1639,NA,NA,NA,NA,2
2,"1",6.4439,NA,NA,NA,NA,2
2,"1",0.9464,NA,NA,NA,NA,2
2,"1",1.2473,NA,NA,NA,NA,2
1,"2",1.7185,NA,NA,NA,NA,2
2,"1",0.7325,NA,NA,NA,NA,2
2,"1",0.8629,NA,NA,NA,NA,2
2,"1",0.9048,NA,NA,NA,NA,2
2,"1",0.8544,NA,NA,NA,NA,2
1,"1",0.9985,NA,NA,NA,NA,2
1,"1",1.1879,NA,NA,NA,NA,2
2,"2",3.694,NA,NA,NA,NA,2
1,"1",1.5423,NA,NA,NA,NA,2
1,"1",1.0008,NA,NA,NA,NA,2
1,"1",0.664,NA,NA,NA,NA,2
2,"1",2.2932,NA,NA,NA,NA,2
1,"1",0.8471,NA,NA,NA,NA,2
2,"1",0.7445,NA,NA,NA,NA,2
1,"1",0.8417,NA,NA,NA,NA,2
1,"1",0.7856,NA,NA,NA,NA,2
2,"1",0.9478,NA,NA,NA,NA,2
2,"1",0.9313,NA,NA,NA,NA,2
1,"1",0.8317,NA,NA,NA,NA,2
2,"1",1.8386,NA,NA,NA,NA,2
2,"1",0.7513,NA,NA,NA,NA,2
2,"1",2.215,NA,NA,NA,NA,3
2,"1",0.9474,NA,NA,NA,NA,3
1,"1",1.6172,NA,NA,NA,NA,3
2,"1",0.886,NA,NA,NA,NA,3
2,"1",0.8368,NA,NA,NA,NA,3
2,"1",1.9047,NA,NA,NA,NA,3
1,"1",0.9358,NA,NA,NA,NA,3
2,"1",0.7749,NA,NA,NA,NA,3
2,"1",1.6196,NA,NA,NA,NA,3
1,"1",2.1335,NA,NA,NA,NA,3
1,"1",0.813,NA,NA,NA,NA,3
1,"1",1.4331,NA,NA,NA,NA,3
1,"6",1.7513,NA,NA,NA,NA,3
1,"1",0.7454,NA,NA,NA,NA,3
1,"4",1.3328,NA,NA,NA,NA,3
1,"2",1.9063,NA,NA,NA,NA,3
2,"1",1.3302,NA,NA,NA,NA,3
2,"1",0.6237,NA,NA,NA,NA,3
1,"1",0.6491,NA,NA,NA,NA,3
2,"1",1.8785,NA,NA,NA,NA,3
2,"4",2.6018,NA,NA,NA,NA,3
2,"5",1.8958,NA,NA,NA,NA,3
1,"1",1.28,NA,NA,NA,NA,3
1,"1",1.0514,NA,NA,NA,NA,3
2,"1",1.3492,NA,NA,NA,NA,3
2,"1",1.3673,NA,NA,NA,NA,3
1,"1",0.6659,NA,NA,NA,NA,3
1,"1",0.8804,NA,NA,NA,NA,3
2,"1",0.9575,NA,NA,NA,NA,3
2,"1",0.596,NA,NA,NA,NA,3
1,"1",3.2252,NA,NA,NA,NA,3
1,"1",0.7183,NA,NA,NA,NA,3
1,"1",0.8541,NA,NA,NA,NA,3
1,"1",0.9244,NA,NA,NA,NA,3
1,"1",0.7312,NA,NA,NA,NA,3
1,"1",0.8977,NA,NA,NA,NA,3
2,"3",2.2196,NA,NA,NA,NA,3
1,"1",1.6056,NA,NA,NA,NA,3
1,"1",1.1002,NA,NA,NA,NA,3
2,"2",1.4404,NA,NA,NA,NA,3
1,"3",3.8991,NA,NA,NA,NA,3
2,"1",1.4943,NA,NA,NA,NA,3
1,"4",2.4837,NA,NA,NA,NA,3
1,"2",3.5345,NA,NA,NA,NA,3
2,"5",1.506,NA,NA,NA,NA,3
2,"1",1.8236,NA,NA,NA,NA,3
2,"1",1.8305,NA,NA,NA,NA,3
2,"4",1.1072,NA,NA,NA,NA,3
