"","word","type","condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
"4843","INNATE"," STIM"," LOW",3,4.3154," -2.8760"," -3.0966"," 0.2206"," 1.0842","p4"
"4844","MIRROR"," STIM"," HIGH",6,1.1287," 0.1964"," 0.3448"," -0.1484"," 0.9174","p4"
"4845","TOPIC"," STIM"," LOW",6,0.7178," -2.6504"," -0.0202"," -2.6302"," 0.5838","p4"
"4846","SEA"," STIM"," HIGH",6,9.3867," 1.0961"," 0.8298"," 0.2663"," 0.8840","p4"
"4847","VICE"," FOIL"," LOW",1,0.6947," NA"," NA"," NA"," NA","p4"
"4848","BOLE"," FOIL"," LOW",1,0.7172," NA"," NA"," NA"," NA","p4"
"4849","MARVEL"," FOIL"," LOW",1,0.8514," NA"," NA"," NA"," NA","p4"
"4850","FILL"," STIM"," LOW",6,0.7784," -0.2212"," -0.1984"," -0.0228"," 0.9507","p4"
"4851","SPADE"," FOIL"," HIGH",1,0.6916," NA"," NA"," NA"," NA","p4"
"4852","SKULL"," STIM"," HIGH",6,0.7204," 2.1363"," -2.6522"," -1.4947"," 4.3366","p4"
"4853","RUFF"," STIM"," LOW",6,1.5791," -1.5038"," -1.5081"," 0.0042"," 0.7506","p4"
"4854","BUTYL"," FOIL"," LOW",1,0.6127," NA"," NA"," NA"," NA","p4"
"4855","FRENZY"," STIM"," LOW",3,2.4028," 3.0742"," 0.3675"," 2.7067"," 4.9204","p4"
"4856","MOUTH"," FOIL"," HIGH",1,1.8807," NA"," NA"," NA"," NA","p4"
"4857","BEING"," FOIL"," LOW",1,0.8454," NA"," NA"," NA"," NA","p4"
"4858","PERSON"," FOIL"," HIGH",1,0.6374," NA"," NA"," NA"," NA","p4"
"4859","THIS"," FOIL"," LOW",1,0.5753," NA"," NA"," NA"," NA","p4"
"4860","LIVER"," STIM"," HIGH",6,1.3886," 1.3833"," 1.1980"," 0.1853"," 1.9014","p4"
"4861","PARK"," STIM"," HIGH",6,1.2147," 0.8028"," 0.0000"," 0.8028"," 0.5171","p4"
"4862","ZOO"," STIM"," HIGH",6,0.6854," 2.0103"," 2.2602"," -0.2499"," 0.5671","p4"
"4863","HELMET"," FOIL"," HIGH",1,0.7781," NA"," NA"," NA"," NA","p4"
"4864","BEFORE"," STIM"," LOW",6,0.8054," 2.3664"," 2.1316"," 0.2348"," 0.6005","p4"
"4865","BLADE"," STIM"," HIGH",6,0.7807," -0.7234"," -0.6082"," -0.1152"," 0.6672","p4"
"4866","DONOR"," STIM"," LOW",6,0.7405," -1.2730"," -1.2652"," -0.0079"," 1.0008","p4"
"4867","LIQUID"," FOIL"," HIGH",1,0.5587," NA"," NA"," NA"," NA","p4"
"4868","POLYP"," STIM"," LOW",6,0.6453," -2.6731"," -2.7741"," 0.1009"," 2.1183","p4"
"4869","BITTER"," FOIL"," LOW",1,0.6313," NA"," NA"," NA"," NA","p4"
"4870","LIVE"," FOIL"," LOW",2,1.8453," NA"," NA"," NA"," NA","p4"
"4871","WINDOW"," FOIL"," HIGH",1,0.9956," NA"," NA"," NA"," NA","p4"
"4872","APPEAL"," FOIL"," LOW",1,0.8368," NA"," NA"," NA"," NA","p4"
"4873","HUSH"," STIM"," LOW",6,0.6378," -2.9169"," -1.4197"," -1.4972"," 4.4367","p4"
"4874","HARE"," STIM"," HIGH",6,1.3427," 1.5014"," 1.4659"," 0.0355"," 0.6338","p4"
"4875","BOSOM"," FOIL"," HIGH",1,0.6388," NA"," NA"," NA"," NA","p4"
"4876","AXE"," FOIL"," HIGH",1,0.521," NA"," NA"," NA"," NA","p4"
"4877","DANCER"," STIM"," HIGH",6,0.66," 2.6786"," 2.6180"," 0.0606"," 0.5504","p4"
"4878","GOBLET"," STIM"," HIGH",6,0.9354," 2.7668"," 2.6143"," 0.1525"," 0.5337","p4"
"4879","TURTLE"," FOIL"," HIGH",1,0.667," NA"," NA"," NA"," NA","p4"
"4880","JUST"," FOIL"," LOW",1,1.0623," NA"," NA"," NA"," NA","p4"
"4881","VISION"," STIM"," LOW",6,1.464," 1.2122"," -0.0052"," 1.2174"," 0.5337","p4"
"4882","WHIP"," STIM"," HIGH",6,0.7177," 0.4441"," 0.5710"," -0.1269"," 0.6338","p4"
"4883","WOE"," STIM"," LOW",6,0.5678," 0.4326"," 0.6755"," -0.2429"," 0.8340","p4"
"4884","RAPID"," FOIL"," LOW",1,0.7373," NA"," NA"," NA"," NA","p4"
"4885","RHUMB"," STIM"," LOW",6,1.8052," 1.7949"," 1.8307"," -0.0359"," 0.6505","p4"
"4886","ZEAL"," FOIL"," LOW",1,0.6929," NA"," NA"," NA"," NA","p4"
"4887","AM"," FOIL"," LOW",1,0.5383," NA"," NA"," NA"," NA","p4"
"4888","ELBOW"," FOIL"," HIGH",2,3.3541," NA"," NA"," NA"," NA","p4"
"4889","SHORT"," FOIL"," LOW",1,0.9549," NA"," NA"," NA"," NA","p4"
"4890","FORE"," FOIL"," LOW",1,0.9569," NA"," NA"," NA"," NA","p4"
"4891","ANNEAL"," FOIL"," LOW",1,0.8448," NA"," NA"," NA"," NA","p4"
"4892","TRAY"," STIM"," HIGH",6,0.7484," -1.4961"," -1.5203"," 0.0243"," 0.7339","p4"
"4893","HOUSE"," STIM"," HIGH",6,0.8382," -1.1940"," -0.3588"," -0.8352"," 0.7506","p4"
"4894","BLEAK"," FOIL"," LOW",1,0.8015," NA"," NA"," NA"," NA","p4"
"4895","MOCKER"," FOIL"," LOW",1,0.6548," NA"," NA"," NA"," NA","p4"
"4896","INFANT"," STIM"," HIGH",6,0.724," 2.7393"," 2.2085"," 0.5308"," 0.7673","p4"
"4897","CYLIX"," STIM"," LOW",6,0.7904," 0.8421"," 1.2298"," -0.3877"," 0.8840","p4"
"4898","DROP"," FOIL"," LOW",1,0.5769," NA"," NA"," NA"," NA","p4"
"4899","CHOOSE"," STIM"," LOW",4,1.9876," 0.6738"," 2.1431"," -1.4693"," 5.1706","p4"
"4900","RAT"," STIM"," HIGH",6,1.4147," 3.1303"," 3.1416"," -0.0113"," 0.9841","p4"
"4901","DESIGN"," STIM"," LOW",6,1.2743," 1.4047"," 3.1416"," -1.7369"," 1.0508","p4"
"4902","EFFECT"," STIM"," LOW",4,1.9888," -2.4637"," 1.8357"," 1.9837"," 1.7180","p4"
"4903","SILVER"," FOIL"," HIGH",1,0.8841," NA"," NA"," NA"," NA","p4"
"4904","KNIGHT"," FOIL"," HIGH",1,0.7397," NA"," NA"," NA"," NA","p4"
"4905","JAW"," FOIL"," HIGH",1,0.6115," NA"," NA"," NA"," NA","p4"
"4906","ODE"," FOIL"," LOW",1,0.6773," NA"," NA"," NA"," NA","p4"
"4907","DART"," STIM"," HIGH",4,2.8808," 0.6368"," 1.4099"," -0.7731"," 2.5686","p4"
"4908","TANK"," STIM"," HIGH",6,1.0995," 2.9171"," 2.6459"," 0.2712"," 0.8340","p4"
"4909","PEEK"," STIM"," LOW",3,2.1267," 1.7091"," 0.4095"," 1.2995"," 0.6839","p4"
"4910","CANOE"," FOIL"," HIGH",1,1.1388," NA"," NA"," NA"," NA","p4"
"4911","SOAR"," FOIL"," LOW",1,0.7884," NA"," NA"," NA"," NA","p4"
"4912","UPON"," FOIL"," LOW",1,0.4926," NA"," NA"," NA"," NA","p4"
"4913","WINE"," FOIL"," HIGH",6,0.8292," NA"," NA"," NA"," NA","p4"
"4914","THORN"," FOIL"," HIGH",1,0.5728," NA"," NA"," NA"," NA","p4"
"4915","WALLET"," STIM"," HIGH",6,0.9033," -1.9225"," -1.9703"," 0.0478"," 0.7839","p4"
"4916","DUMMY"," FOIL"," HIGH",1,1.7331," NA"," NA"," NA"," NA","p4"
"4917","COAL"," STIM"," HIGH",6,0.9008," 1.5787"," 0.4385"," 1.1403"," 0.3002","p4"
"4918","VAULT"," STIM"," HIGH",6,0.719," 1.0505"," 1.2521"," -0.2017"," 1.5011","p4"
"4919","CHALK"," STIM"," HIGH",6,0.9014," 1.6376"," -2.0577"," -2.5879"," 2.0849","p4"
"4920","PULL"," STIM"," LOW",6,0.8576," -2.2080"," 2.8134"," 1.2618"," 1.2676","p4"
"4921","GENIUS"," FOIL"," LOW",1,0.5617," NA"," NA"," NA"," NA","p4"
"4922","BERRY"," STIM"," HIGH",6,1.1198," 2.7906"," 1.6544"," 1.1362"," 3.6194","p4"
"4923","SKIN"," FOIL"," HIGH",1,0.5303," NA"," NA"," NA"," NA","p4"
"4924","GO"," STIM"," LOW",6,0.6135," 0.0211"," 0.0252"," -0.0041"," 0.6839","p4"
"4925","RESCUE"," STIM"," LOW",6,5.9622," -2.2285"," 0.6179"," -2.8464"," 0.6171","p4"
"4926","TUCK"," STIM"," LOW",6,1.9929," 0.7255"," 2.1988"," -1.4734"," 2.3017","p4"
"4927","AWL"," FOIL"," LOW",1,0.5697," NA"," NA"," NA"," NA","p4"
"4928","THESE"," STIM"," LOW",6,4.6265," 2.1243"," 1.9853"," 0.1390"," 0.7172","p4"
"4929","STRAIN"," FOIL"," LOW",1,0.9757," NA"," NA"," NA"," NA","p4"
"4930","CRADLE"," STIM"," HIGH",6,2.1528," 1.7083"," 1.7016"," 0.0067"," 1.0174","p4"
"4931","DOLL"," STIM"," HIGH",6,3.313," -1.2973"," -1.2573"," -0.0400"," 0.8673","p4"
"4932","FUTURE"," FOIL"," LOW",1,0.7432," NA"," NA"," NA"," NA","p4"
"4933","KETTLE"," FOIL"," HIGH",1,0.8577," NA"," NA"," NA"," NA","p4"
"4934","LODE"," STIM"," LOW",6,0.765," 3.0454"," 3.1416"," -0.0962"," 0.9340","p4"
"4935","NEST"," FOIL"," HIGH",6,0.9743," NA"," NA"," NA"," NA","p4"
"4936","WAX"," FOIL"," HIGH",1,0.9306," NA"," NA"," NA"," NA","p4"
"4937","BASKET"," FOIL"," HIGH",1,0.7246," NA"," NA"," NA"," NA","p4"
"4938","NARES"," STIM"," LOW",6,1.0321," 2.3018"," -2.2318"," -1.7495"," 0.6839","p4"
"4939","IMPORT"," STIM"," LOW",6,2.9105," 1.6078"," -2.6710"," -2.0044"," 0.7673","p4"
"4940","PLAICE"," FOIL"," LOW",1,0.9198," NA"," NA"," NA"," NA","p4"
"4941","TOMB"," STIM"," HIGH",6,4.6105," -2.6539"," -2.6985"," 0.0446"," 0.7005","p4"
"4942","BLOOD"," STIM"," HIGH",6,3.602," 3.0332"," 3.1364"," -0.1032"," 1.0842","p4"
"4943","MORE"," FOIL"," LOW",1,0.6991," NA"," NA"," NA"," NA","p4"
"4944","PEAR"," STIM"," HIGH",6,1.0995," -0.9608"," -0.3920"," -0.5688"," 1.7180","p4"
"4945","DAD"," FOIL"," HIGH",1,0.8637," NA"," NA"," NA"," NA","p4"
"4946","COCK"," STIM"," HIGH",6,1.0935," 1.7913"," 1.8498"," -0.0585"," 0.8506","p4"
"4947","BRIDGE"," STIM"," HIGH",6,2.3153," -2.0585"," -2.3017"," 0.2432"," 1.3844","p4"
"4948","ITEM"," FOIL"," LOW",1,0.7159," NA"," NA"," NA"," NA","p4"
"4949","BET"," STIM"," LOW",6,1.3068," 0.3917"," 0.4182"," -0.0265"," 0.8173","p4"
"4950","SPIKE"," FOIL"," HIGH",1,0.7647," NA"," NA"," NA"," NA","p4"
"4951","MEADOW"," FOIL"," HIGH",1,0.669," NA"," NA"," NA"," NA","p4"
"4952","CROAK"," FOIL"," LOW",4,3.0823," NA"," NA"," NA"," NA","p4"
"4953","MILK"," FOIL"," HIGH",1,1.053," NA"," NA"," NA"," NA","p4"
"4954","WIN"," FOIL"," LOW",1,0.6725," NA"," NA"," NA"," NA","p4"
"4955","SENSE"," FOIL"," LOW",1,1.2185," NA"," NA"," NA"," NA","p4"
"4956","PHONE"," STIM"," HIGH",4,2.1678," -2.4194"," -0.8149"," -1.6045"," 2.8855","p4"
"4957","TIGER"," FOIL"," HIGH",1,0.9702," NA"," NA"," NA"," NA","p4"
"4958","QUILT"," STIM"," HIGH",6,1.4254," -0.1323"," -0.3234"," 0.1911"," 0.6839","p4"
"4959","DOLT"," STIM"," LOW",6,3.2105," 2.8153"," 2.7223"," 0.0930"," 0.7673","p4"
"4960","KINE"," STIM"," LOW",6,0.9575," 0.0780"," -2.1574"," 2.2354"," 2.4519","p4"
"4961","HORSE"," STIM"," HIGH",6,1.5282," 2.3582"," -0.4777"," 2.8359"," 5.4708","p4"
"4962","RARE"," FOIL"," LOW",1,1.2077," NA"," NA"," NA"," NA","p4"
"4963","BOMB"," STIM"," HIGH",6,2.1669," -0.6863"," -2.7810"," 2.0948"," 3.5861","p4"
"4964","BOX"," FOIL"," HIGH",1,0.8185," NA"," NA"," NA"," NA","p4"
"4965","MOHUR"," STIM"," LOW",6,0.8076," -2.4644"," -2.4588"," -0.0056"," 0.8340","p4"
"4966","SHAME"," STIM"," LOW",6,1.2812," -1.6692"," -1.1999"," -0.4693"," 0.3836","p4"
"4967","THEY"," STIM"," LOW",6,0.8336," -1.9853"," -1.8357"," -0.1496"," 0.9174","p4"
"4968","HERE"," FOIL"," LOW",4,2.7118," NA"," NA"," NA"," NA","p4"
"4969","RELIEF"," STIM"," LOW",6,2.0762," 2.5431"," 2.5862"," -0.0432"," 0.7839","p4"
"4970","CABIN"," FOIL"," HIGH",1,0.784," NA"," NA"," NA"," NA","p4"
"4971","HOLD"," STIM"," LOW",6,1.5446," -0.1037"," 0.4296"," -0.5332"," 0.6672","p4"
"4972","EARTH"," STIM"," HIGH",6,1.0906," -1.2339"," -0.9596"," -0.2742"," 0.7839","p4"
"4973","CANNON"," STIM"," HIGH",6,0.976," -1.6399"," -1.5351"," -0.1048"," 0.4503","p4"
"4974","HAS"," FOIL"," LOW",1,0.5992," NA"," NA"," NA"," NA","p4"
"4975","DIM"," FOIL"," LOW",1,0.5495," NA"," NA"," NA"," NA","p4"
"4976","INDIAN"," FOIL"," HIGH",1,0.6024," NA"," NA"," NA"," NA","p4"
"4977","CHEESE"," FOIL"," HIGH",1,0.6165," NA"," NA"," NA"," NA","p4"
"4978","DAGGER"," FOIL"," HIGH",1,0.5753," NA"," NA"," NA"," NA","p4"
"4979","ALLEY"," STIM"," HIGH",6,0.7086," -0.1724"," 1.9901"," -2.1625"," 1.1676","p4"
"4980","TEMPLE"," FOIL"," HIGH",1,0.6463," NA"," NA"," NA"," NA","p4"
"4981","MEMBER"," STIM"," LOW",6,1.3408," -1.6084"," 0.6311"," -2.2395"," 2.8355","p4"
"4982","MOUSER"," FOIL"," LOW",1,0.7668," NA"," NA"," NA"," NA","p4"
"4983","BARD"," STIM"," LOW",6,0.6326," 0.2977"," -2.1218"," 2.4195"," 1.1842","p4"
"4984","AMPERE"," FOIL"," LOW",1,0.6396," NA"," NA"," NA"," NA","p4"
"4985","MOTHER"," FOIL"," HIGH",1,0.6952," NA"," NA"," NA"," NA","p4"
"4986","SYNOD"," STIM"," LOW",6,0.739," 0.5273"," 0.6739"," -0.1467"," 0.2335","p4"
"4987","EVENT"," STIM"," LOW",6,0.926," -1.5977"," 0.0155"," -1.6132"," 0.4670","p4"
"4988","BAY"," STIM"," HIGH",3,2.0113," -0.9986"," 1.2598"," -2.2584"," 0.7839","p4"
"4989","WEST"," FOIL"," LOW",1,0.926," NA"," NA"," NA"," NA","p4"
"4990","WARY"," STIM"," LOW",6,0.9204," 1.7287"," 2.6275"," -0.8988"," 0.6672","p4"
"4991","PAPER"," FOIL"," HIGH",1,0.6391," NA"," NA"," NA"," NA","p4"
"4992","BIN"," FOIL"," HIGH",4,2.0008," NA"," NA"," NA"," NA","p4"
"4993","JACKET"," STIM"," HIGH",6,0.9245," 2.5225"," 2.5737"," -0.0511"," 0.8006","p4"
"4994","WIRE"," FOIL"," HIGH",1,1.2189," NA"," NA"," NA"," NA","p4"
"4995","GENDER"," STIM"," LOW",6,0.9889," 0.7513"," 0.6619"," 0.0893"," 0.8673","p4"
"4996","MOOSE"," FOIL"," HIGH",3,2.6208," NA"," NA"," NA"," NA","p4"
"4997","SWAMP"," STIM"," HIGH",6,0.9872," 1.9461"," 1.9398"," 0.0063"," 0.7506","p4"
"4998","SHOE"," STIM"," HIGH",6,0.9219," -0.2834"," -0.3020"," 0.0186"," 0.8006","p4"
"4999","LOAN"," FOIL"," LOW",1,0.6478," NA"," NA"," NA"," NA","p4"
"5000","STOVE"," FOIL"," HIGH",1,0.6549," NA"," NA"," NA"," NA","p4"
"5001","LENGTH"," FOIL"," LOW",1,0.5927," NA"," NA"," NA"," NA","p4"
"5002","SUDS"," STIM"," HIGH",6,1.0492," -2.4819"," 2.6987"," 1.1025"," 0.7506","p4"
"5003","STEAK"," STIM"," HIGH",6,0.853," 1.7864"," 1.9350"," -0.1486"," 0.6839","p4"
"5004","SOCK"," STIM"," HIGH",5,2.2837," -2.2589"," 2.6666"," 1.3577"," 0.7339","p4"
"5005","HATRED"," FOIL"," LOW",1,0.7093," NA"," NA"," NA"," NA","p4"
"5006","DISC"," STIM"," HIGH",6,0.8415," -0.2574"," 0.0051"," -0.2625"," 1.0174","p4"
"5007","HOWLER"," STIM"," LOW",6,0.736," 1.5334"," 2.0483"," -0.5149"," 0.7839","p4"
"5008","FLAG"," FOIL"," HIGH",1,0.6813," NA"," NA"," NA"," NA","p4"
"5009","DREARY"," FOIL"," LOW",1,0.6028," NA"," NA"," NA"," NA","p4"
"5010","THAN"," FOIL"," LOW",1,0.6598," NA"," NA"," NA"," NA","p4"
"5011","TOAD"," FOIL"," HIGH",1,1.3437," NA"," NA"," NA"," NA","p4"
"5012","TACET"," STIM"," LOW",6,0.924," 1.5124"," 1.5812"," -0.0688"," 1.3677","p4"
"5013","BLOUSE"," STIM"," HIGH",6,1.5224," 3.1219"," -3.1163"," -0.0450"," 0.8006","p4"
"5014","CHURCH"," FOIL"," HIGH",1,0.666," NA"," NA"," NA"," NA","p4"
"5015","HOARSE"," STIM"," LOW",6,1.1803," -2.1803"," 2.6315"," 1.4714"," 0.4837","p4"
"5016","MENU"," FOIL"," HIGH",1,0.5796," NA"," NA"," NA"," NA","p4"
"5017","TEETH"," STIM"," HIGH",1,0.8624," 2.0244"," 2.1278"," -0.1034"," 4.2866","p4"
"5018","LOAD"," STIM"," LOW",6,0.7316," -1.3154"," -1.7368"," 0.4214"," 0.4503","p4"
"5019","DOUGH"," FOIL"," HIGH",1,0.6636," NA"," NA"," NA"," NA","p4"
"5020","TROUT"," FOIL"," HIGH",1,0.9001," NA"," NA"," NA"," NA","p4"
"5021","RAIN"," STIM"," HIGH",4,4.664," -1.6705"," 1.3808"," -3.0513"," 1.1842","p4"
"5022","BUBAL"," STIM"," LOW",6,1.2357," -3.0115"," 2.0431"," 1.2286"," 0.6338","p4"
"5023","LISP"," FOIL"," LOW",1,0.5961," NA"," NA"," NA"," NA","p4"
"5024","NICETY"," FOIL"," LOW",1,0.6898," NA"," NA"," NA"," NA","p4"
"5025","POOL"," STIM"," HIGH",5,1.4338," 1.4022"," 2.6406"," -1.2384"," 1.4344","p4"
"5026","DOCK"," STIM"," HIGH",6,1.2401," -0.3960"," -2.6128"," 2.2168"," 1.8347","p4"
"5027","SANDAL"," STIM"," HIGH",6,1.8101," -0.1224"," 2.4620"," -2.5844"," 0.4670","p4"
"5028","SUN"," FOIL"," HIGH",1,1.1644," NA"," NA"," NA"," NA","p4"
"5029","TALUK"," FOIL"," LOW",4,1.7717," NA"," NA"," NA"," NA","p4"
"5030","PULPIT"," FOIL"," HIGH",1,0.6707," NA"," NA"," NA"," NA","p4"
"5031","LESSEN"," FOIL"," LOW",1,0.6416," NA"," NA"," NA"," NA","p4"
"5032","EERIE"," STIM"," LOW",1,0.5437," -2.6028"," 2.7260"," 0.9544"," 0.2835","p4"
"5033","HAIR"," STIM"," HIGH",6,1.2331," 0.6105"," 0.6220"," -0.0116"," 0.8673","p4"
"5034","GIN"," FOIL"," HIGH",1,0.5784," NA"," NA"," NA"," NA","p4"
"5035","IN"," STIM"," LOW",6,1.1756," -1.1294"," -1.1094"," -0.0199"," 0.7839","p4"
"5036","ORANGE"," STIM"," HIGH",6,1.2834," 2.5224"," 2.4150"," 0.1075"," 1.2843","p4"
"5037","ON"," FOIL"," LOW",1,1.7443," NA"," NA"," NA"," NA","p4"
"5038","ONION"," FOIL"," HIGH",1,0.7196," NA"," NA"," NA"," NA","p4"
"5039","AT"," STIM"," LOW",6,1.0542," -2.7614"," -2.6161"," -0.1453"," 0.6839","p4"
"5040","AVOWAL"," FOIL"," LOW",1,0.7456," NA"," NA"," NA"," NA","p4"
"5041","BELLE"," STIM"," LOW",6,1.3628," 1.7272"," 2.0185"," -0.2913"," 0.7339","p4"
"5042","FAIR"," FOIL"," LOW",1,0.6893," NA"," NA"," NA"," NA","p4"
"5043","TRUTH"," FOIL"," LOW",1,0.9807," NA"," NA"," NA"," NA","p4"
"5044","LIP"," FOIL"," HIGH",1,0.6373," NA"," NA"," NA"," NA","p4"
"5045","MILK"," STIM"," HIGH",6,0.7347," 1.9947"," 2.1299"," -0.1353"," 1.5845","p4"
"5046","KNIFE"," STIM"," HIGH",6,0.7237," 1.5737"," 1.5708"," 0.0029"," 0.9841","p4"
"5047","JUNIOR"," FOIL"," LOW",1,0.7423," NA"," NA"," NA"," NA","p4"
"5048","SIEGE"," STIM"," LOW",6,0.9593," 1.6735"," 1.7171"," -0.0436"," 0.9507","p4"
"5049","FORCE"," FOIL"," LOW",3,2.1459," NA"," NA"," NA"," NA","p4"
"5050","TOLL"," STIM"," LOW",6,1.187," 1.6502"," -1.6384"," -2.9946"," 0.5671","p4"
"5051","FLOOD"," FOIL"," HIGH",1,0.6495," NA"," NA"," NA"," NA","p4"
"5052","ROCKET"," STIM"," HIGH",6,1.8293," -2.9217"," -2.7476"," -0.1741"," 0.9340","p4"
"5053","RANGE"," STIM"," LOW",6,0.9253," 2.3469"," 2.6406"," -0.2936"," 1.8014","p4"
"5054","USURY"," STIM"," LOW",6,1.1584," -2.9490"," -2.7524"," -0.1966"," 0.8340","p4"
"5055","TACET"," FOIL"," LOW",1,0.8," NA"," NA"," NA"," NA","p4"
"5056","BASE"," STIM"," LOW",6,0.919," 2.0758"," 2.0276"," 0.0482"," 0.9507","p4"
"5057","FORBID"," FOIL"," LOW",1,0.9006," NA"," NA"," NA"," NA","p4"
"5058","MOVE"," FOIL"," LOW",1,0.8646," NA"," NA"," NA"," NA","p4"
"5059","BANK"," STIM"," HIGH",6,0.7692," -1.8154"," -1.8628"," 0.0474"," 1.7347","p4"
"5060","PRAISE"," FOIL"," LOW",1,0.6231," NA"," NA"," NA"," NA","p4"
"5061","MANUS"," STIM"," LOW",6,1.4097," -1.0174"," -1.7351"," 0.7177"," 0.7839","p4"
"5062","COURSE"," FOIL"," LOW",1,0.6748," NA"," NA"," NA"," NA","p4"
"5063","JOB"," FOIL"," LOW",1,0.5891," NA"," NA"," NA"," NA","p4"
"5064","RIDDLE"," STIM"," LOW",1,0.8505," -0.3060"," 2.5086"," -2.8145"," 4.1031","p4"
"5065","DRESS"," FOIL"," HIGH",1,0.6365," NA"," NA"," NA"," NA","p4"
"5066","KNOWN"," FOIL"," LOW",1,0.6232," NA"," NA"," NA"," NA","p4"
"5067","STAIR"," STIM"," HIGH",5,2.5171," 2.4305"," -2.5044"," -1.3483"," 5.0038","p4"
"5068","TRUST"," FOIL"," LOW",1,1.0608," NA"," NA"," NA"," NA","p4"
"5069","ENVY"," STIM"," LOW",6,2.2261," -0.3330"," -0.4543"," 0.1213"," 1.0008","p4"
"5070","CRADLE"," STIM"," HIGH",6,1.1788," 2.9235"," 2.8066"," 0.1169"," 0.9007","p4"
"5071","METHOD"," STIM"," LOW",6,1.2307," 0.9765"," 0.7671"," 0.2094"," 1.2343","p4"
"5072","POOR"," STIM"," LOW",6,1.0301," -0.3818"," -0.4313"," 0.0495"," 0.8840","p4"
"5073","LIQUID"," FOIL"," HIGH",1,0.7156," NA"," NA"," NA"," NA","p4"
"5074","DRINK"," FOIL"," HIGH",1,0.8332," NA"," NA"," NA"," NA","p4"
"5075","USUAL"," FOIL"," LOW",3,5.026," NA"," NA"," NA"," NA","p4"
"5076","REAPER"," STIM"," LOW",4,1.9266," -1.6737"," 2.1165"," 2.4930"," 2.8355","p4"
"5077","BLOW"," STIM"," LOW",1,1.2148," 3.1112"," -3.1104"," -0.0617"," 1.3177","p4"
"5078","STOLE"," FOIL"," LOW",1,0.7183," NA"," NA"," NA"," NA","p4"
"5079","STOVE"," FOIL"," HIGH",1,0.7668," NA"," NA"," NA"," NA","p4"
"5080","APE"," STIM"," HIGH",6,1.2264," -1.2690"," -1.2392"," -0.0297"," 0.9674","p4"
"5081","RIVER"," FOIL"," HIGH",6,1.8194," NA"," NA"," NA"," NA","p4"
"5082","BEING"," FOIL"," LOW",1,0.6331," NA"," NA"," NA"," NA","p4"
"5083","SWORD"," STIM"," HIGH",6,0.727," -2.7541"," 2.6779"," 0.8511"," 2.1350","p4"
"5084","RAIN"," STIM"," HIGH",6,0.9322," 1.3626"," 1.4768"," -0.1143"," 0.6505","p4"
"5085","WATER"," STIM"," HIGH",6,0.6521," 0.6271"," -2.5950"," -3.0611"," 5.0372","p4"
"5086","ANELE"," STIM"," LOW",6,0.6383," -1.8196"," -1.5185"," -0.3011"," 0.8340","p4"
"5087","EYE"," FOIL"," HIGH",1,0.5395," NA"," NA"," NA"," NA","p4"
"5088","HUT"," FOIL"," HIGH",1,0.5566," NA"," NA"," NA"," NA","p4"
"5089","CREAM"," FOIL"," HIGH",1,0.6009," NA"," NA"," NA"," NA","p4"
"5090","DART"," FOIL"," HIGH",1,0.5726," NA"," NA"," NA"," NA","p4"
"5091","KILT"," FOIL"," HIGH",1,0.6083," NA"," NA"," NA"," NA","p4"
"5092","INSULT"," STIM"," LOW",6,0.665," -1.4929"," -1.5500"," 0.0571"," 0.9674","p4"
"5093","BRAIN"," STIM"," HIGH",4,3.6528," 2.1633"," 1.2621"," 0.9012"," 1.9348","p4"
"5094","HAND"," FOIL"," HIGH",1,0.7961," NA"," NA"," NA"," NA","p4"
"5095","BEAU"," STIM"," LOW",6,0.7948," -1.5018"," -1.7815"," 0.2797"," 1.1008","p4"
"5096","LACK"," STIM"," LOW",6,0.7385," -0.0583"," -0.4245"," 0.3662"," 1.2343","p4"
"5097","WILL"," FOIL"," LOW",1,0.7351," NA"," NA"," NA"," NA","p4"
"5098","FERRY"," STIM"," HIGH",6,0.7138," -1.9943"," -2.4262"," 0.4319"," 1.2343","p4"
"5099","LOSS"," STIM"," LOW",6,0.6683," -3.0063"," -2.0017"," -1.0046"," 2.2350","p4"
"5100","PEAR"," FOIL"," HIGH",1,0.7196," NA"," NA"," NA"," NA","p4"
"5101","MORBID"," STIM"," LOW",6,1.3336," 3.0664"," 0.7169"," 2.3495"," 1.5512","p4"
"5102","QUICK"," STIM"," LOW",6,0.6383," 1.4312"," 2.1041"," -0.6729"," 1.0675","p4"
"5103","BRA"," FOIL"," HIGH",1,0.5425," NA"," NA"," NA"," NA","p4"
"5104","MEAL"," FOIL"," HIGH",4,2.0182," NA"," NA"," NA"," NA","p4"
"5105","DEW"," FOIL"," HIGH",1,0.8568," NA"," NA"," NA"," NA","p4"
"5106","PLACE"," STIM"," LOW",6,0.6779," 0.6819"," 0.5695"," 0.1125"," 0.7339","p4"
"5107","TOUCH"," STIM"," LOW",6,0.6893," -0.2795"," -1.1398"," 0.8604"," 0.7005","p4"
"5108","PARK"," STIM"," HIGH",6,0.6266," 0.6327"," 0.5217"," 0.1110"," 0.6672","p4"
"5109","BED"," FOIL"," HIGH",1,0.7965," NA"," NA"," NA"," NA","p4"
"5110","SUCKER"," FOIL"," LOW",1,0.6325," NA"," NA"," NA"," NA","p4"
