"","word","type","condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
"16378","MUCUS"," STIM"," HIGH",6,1.6106," 0.4149"," 0.8937"," -0.4787"," 0.9674","16"
"16379","GIRL"," STIM"," HIGH",6,2.2602," 2.6623"," 2.9858"," -0.3235"," 2.5353","16"
"16380","SHOULD"," FOIL"," LOW",1,0.6711," NA"," NA"," NA"," NA","16"
"16381","PUPIL"," STIM"," HIGH",6,1.2019," -0.4579"," 0.3201"," -0.7781"," 0.5504","16"
"16382","THINK"," STIM"," LOW",6,1.4631," 0.7367"," -2.5995"," -2.9469"," 0.3836","16"
"16383","AXLE"," FOIL"," HIGH",1,0.571," NA"," NA"," NA"," NA","16"
"16384","CUTTLE"," STIM"," LOW",6,0.5677," 2.9964"," 2.8501"," 0.1463"," 0.7839","16"
"16385","TRIM"," FOIL"," LOW",1,0.7673," NA"," NA"," NA"," NA","16"
"16386","ISSUE"," FOIL"," LOW",1,0.6578," NA"," NA"," NA"," NA","16"
"16387","ISLAND"," FOIL"," HIGH",1,0.6711," NA"," NA"," NA"," NA","16"
"16388","BEET"," STIM"," HIGH",6,0.6264," -1.6964"," -1.9560"," 0.2596"," 0.9841","16"
"16389","GUN"," FOIL"," HIGH",1,1.2777," NA"," NA"," NA"," NA","16"
"16390","BUSY"," FOIL"," LOW",1,1.0006," NA"," NA"," NA"," NA","16"
"16391","HAY"," STIM"," HIGH",1,0.7611," -0.3261"," -0.4369"," 0.1108"," 0.4170","16"
"16392","MILD"," FOIL"," LOW",1,0.5552," NA"," NA"," NA"," NA","16"
"16393","TOPIC"," STIM"," LOW",6,0.6296," 2.8534"," 2.8590"," -0.0056"," 1.1842","16"
"16394","CHAIN"," STIM"," HIGH",6,0.6611," 2.1131"," -1.5759"," -2.5942"," 3.2858","16"
"16395","RABBI"," FOIL"," HIGH",1,0.7868," NA"," NA"," NA"," NA","16"
"16396","COIN"," STIM"," HIGH",6,1.7141," -1.4706"," -1.4686"," -0.0020"," 2.4519","16"
"16397","HIVE"," FOIL"," HIGH",1,1.4686," NA"," NA"," NA"," NA","16"
"16398","MOMENT"," STIM"," LOW",6,2.9004," 0.2187"," 0.1372"," 0.0815"," 0.6005","16"
"16399","BEG"," FOIL"," LOW",1,0.6841," NA"," NA"," NA"," NA","16"
"16400","BIN"," STIM"," HIGH",6,0.6816," -0.1102"," 0.0734"," -0.1836"," 0.7506","16"
"16401","HOOF"," STIM"," HIGH",6,3.8755," -1.9381"," -2.1025"," 0.1644"," 0.9841","16"
"16402","FROM"," STIM"," LOW",6,0.6521," -1.0574"," -0.4683"," -0.5891"," 0.7005","16"
"16403","A"," STIM"," LOW",6,0.9104," -2.2730"," -2.7292"," 0.4562"," 0.6005","16"
"16404","SKI"," STIM"," HIGH",6,0.6536," 0.2353"," 0.1448"," 0.0905"," 0.5838","16"
"16405","WALL"," FOIL"," HIGH",1,0.7312," NA"," NA"," NA"," NA","16"
"16406","HEN"," FOIL"," HIGH",1,0.5691," NA"," NA"," NA"," NA","16"
"16407","GLAD"," STIM"," LOW",6,1.2423," 2.7671"," 2.8776"," -0.1105"," 1.2843","16"
"16408","DEW"," FOIL"," HIGH",1,2.59," NA"," NA"," NA"," NA","16"
"16409","THESE"," FOIL"," LOW",1,0.7565," NA"," NA"," NA"," NA","16"
"16410","PIANO"," STIM"," HIGH",6,0.6167," 2.9828"," 2.9781"," 0.0047"," 1.2009","16"
"16411","TREY"," STIM"," LOW",6,0.8089," -2.8488"," -1.2288"," -1.6200"," 1.4344","16"
"16412","LIE"," FOIL"," LOW",1,1.7893," NA"," NA"," NA"," NA","16"
"16413","BOW"," FOIL"," HIGH",1,3.4883," NA"," NA"," NA"," NA","16"
"16414","AXIOM"," STIM"," LOW",6,0.6076," -3.1391"," -3.0025"," -0.1366"," 0.7672","16"
"16415","SNEEZE"," FOIL"," HIGH",1,4.6873," NA"," NA"," NA"," NA","16"
"16416","CABIN"," FOIL"," HIGH",1,0.9364," NA"," NA"," NA"," NA","16"
"16417","RUBY"," FOIL"," HIGH",1,0.5949," NA"," NA"," NA"," NA","16"
"16418","AMITY"," STIM"," LOW",6,0.6456," -3.0321"," -3.1050"," 0.0728"," 0.9674","16"
"16419","LESS"," STIM"," LOW",6,5.9329," -1.7141"," -2.0228"," 0.3087"," 3.3692","16"
"16420","SWAGE"," FOIL"," LOW",1,0.6818," NA"," NA"," NA"," NA","16"
"16421","YACHT"," FOIL"," HIGH",1,1.5533," NA"," NA"," NA"," NA","16"
"16422","BROOM"," FOIL"," HIGH",1,0.5753," NA"," NA"," NA"," NA","16"
"16423","DIADEM"," FOIL"," LOW",1,0.5693," NA"," NA"," NA"," NA","16"
"16424","CHEEK"," STIM"," HIGH",6,0.5867," -1.8501"," -1.0458"," -0.8043"," 0.7172","16"
"16425","COW"," STIM"," HIGH",6,0.6243," 0.0800"," -0.3371"," 0.4171"," 0.7172","16"
"16426","POND"," FOIL"," HIGH",1,0.8851," NA"," NA"," NA"," NA","16"
"16427","TRACE"," STIM"," LOW",6,0.6197," 0.3632"," -2.4952"," 2.8583"," 0.5838","16"
"16428","RESULT"," FOIL"," LOW",1,3.2899," NA"," NA"," NA"," NA","16"
"16429","HOUR"," STIM"," LOW",6,0.5455," 1.3420"," 1.1951"," 0.1469"," 1.1842","16"
"16430","SHELL"," STIM"," HIGH",1,3.9737," -1.6593"," -1.3397"," -0.3196"," 2.7187","16"
"16431","DAD"," FOIL"," HIGH",1,0.6865," NA"," NA"," NA"," NA","16"
"16432","EAGLE"," STIM"," HIGH",6,0.6932," -2.4489"," -1.9750"," -0.4739"," 1.0842","16"
"16433","GLORY"," STIM"," LOW",6,1.1407," -2.3573"," -2.0181"," -0.3392"," 1.2843","16"
"16434","STRAW"," STIM"," HIGH",6,4.3705," -1.1582"," -1.0170"," -0.1411"," 0.5004","16"
"16435","FUDGE"," FOIL"," HIGH",1,0.583," NA"," NA"," NA"," NA","16"
"16436","DRUG"," FOIL"," HIGH",1,0.5137," NA"," NA"," NA"," NA","16"
"16437","JUPON"," FOIL"," LOW",1,0.5556," NA"," NA"," NA"," NA","16"
"16438","MOUSE"," STIM"," HIGH",6,0.9103," 0.0112"," 0.3035"," -0.2922"," 0.4837","16"
"16439","ESCAPE"," STIM"," LOW",1,2.2405," 1.0735"," -0.1285"," 1.2020"," 0.6839","16"
"16440","BERRY"," FOIL"," HIGH",1,0.6235," NA"," NA"," NA"," NA","16"
"16441","SALAD"," STIM"," HIGH",6,2.4421," 1.1339"," 0.9554"," 0.1785"," 1.7680","16"
"16442","ON"," FOIL"," LOW",1,2.3583," NA"," NA"," NA"," NA","16"
"16443","PERRY"," FOIL"," LOW",1,0.7863," NA"," NA"," NA"," NA","16"
"16444","DO"," STIM"," LOW",6,1.0903," -0.8351"," -0.9201"," 0.0850"," 0.8840","16"
"16445","LAMP"," FOIL"," HIGH",1,0.6605," NA"," NA"," NA"," NA","16"
"16446","SUN"," FOIL"," HIGH",1,0.8024," NA"," NA"," NA"," NA","16"
"16447","RIGHT"," STIM"," LOW",1,1.2903," -0.7996"," 2.2872"," -3.0868"," 1.5512","16"
"16448","MUSSEL"," FOIL"," HIGH",1,0.7282," NA"," NA"," NA"," NA","16"
"16449","POLIO"," STIM"," HIGH",6,0.705," 2.3144"," 2.3055"," 0.0089"," 1.0508","16"
"16450","VAIN"," FOIL"," LOW",1,1.1071," NA"," NA"," NA"," NA","16"
"16451","PLUG"," STIM"," HIGH",6,0.8976," 2.3614"," 2.3526"," 0.0089"," 1.5512","16"
"16452","DEER"," STIM"," HIGH",6,0.7301," -2.7573"," -2.5678"," -0.1895"," 0.7172","16"
"16453","JERSEY"," FOIL"," HIGH",1,1.7998," NA"," NA"," NA"," NA","16"
"16454","CLAIM"," STIM"," LOW",6,0.6633," 1.1752"," 1.0702"," 0.1050"," 3.7195","16"
"16455","QUICK"," FOIL"," LOW",1,1.5169," NA"," NA"," NA"," NA","16"
"16456","REPAIR"," FOIL"," LOW",1,0.6066," NA"," NA"," NA"," NA","16"
"16457","VASE"," STIM"," HIGH",6,1.1249," 2.0790"," 2.0090"," 0.0700"," 1.1009","16"
"16458","POOR"," FOIL"," LOW",1,3.5237," NA"," NA"," NA"," NA","16"
"16459","QUIRE"," STIM"," LOW",6,0.6744," 2.3352"," 2.4080"," -0.0728"," 1.5345","16"
"16460","CAKE"," STIM"," HIGH",6,0.6254," 1.4038"," 1.1557"," 0.2481"," 1.2676","16"
"16461","CARD"," FOIL"," HIGH",1,1.8365," NA"," NA"," NA"," NA","16"
"16462","YOU"," STIM"," LOW",6,0.8113," -2.1168"," -0.5103"," -1.6065"," 2.4185","16"
"16463","ARBOR"," FOIL"," LOW",1,0.646," NA"," NA"," NA"," NA","16"
"16464","SCOTCH"," STIM"," HIGH",1,0.6888," -0.4678"," 2.8686"," 2.9468"," 0.4670","16"
"16465","ROSE"," FOIL"," HIGH",1,0.5455," NA"," NA"," NA"," NA","16"
"16466","MENAD"," FOIL"," LOW",1,0.5759," NA"," NA"," NA"," NA","16"
"16467","GRASS"," STIM"," HIGH",1,1.6194," 1.6293"," 2.0523"," -0.4230"," 0.5671","16"
"16468","LADY"," FOIL"," HIGH",1,1.7351," NA"," NA"," NA"," NA","16"
"16469","BANANA"," STIM"," HIGH",6,0.6509," -1.9932"," -2.1832"," 0.1900"," 0.6839","16"
"16470","DEAR"," STIM"," LOW",1,1.9314," -1.0757"," 2.9815"," 2.2259"," 0.6505","16"
"16471","POT"," STIM"," HIGH",6,0.6112," -0.3982"," -0.1627"," -0.2356"," 0.5671","16"
"16472","TITLE"," FOIL"," LOW",1,0.6103," NA"," NA"," NA"," NA","16"
"16473","EFFORT"," STIM"," LOW",6,0.4814," 2.2130"," 2.4178"," -0.2048"," 0.5171","16"
"16474","BUTYL"," STIM"," LOW",6,0.5377," -0.6473"," -0.5395"," -0.1078"," 0.7339","16"
"16475","DEVICE"," FOIL"," LOW",1,0.6427," NA"," NA"," NA"," NA","16"
"16476","GOBLET"," FOIL"," HIGH",1,0.6357," NA"," NA"," NA"," NA","16"
"16477","SPOON"," STIM"," HIGH",6,0.5385," -0.4246"," -0.2507"," -0.1739"," 1.2343","16"
"16478","THEFT"," FOIL"," LOW",1,1.5078," NA"," NA"," NA"," NA","16"
"16479","IRIS"," STIM"," HIGH",6,0.609," -2.8834"," -2.7341"," -0.1493"," 0.5838","16"
"16480","ANELE"," FOIL"," LOW",1,0.5739," NA"," NA"," NA"," NA","16"
"16481","TRUE"," FOIL"," LOW",1,2.0081," NA"," NA"," NA"," NA","16"
"16482","SNAIL"," STIM"," HIGH",6,0.7522," -2.7149"," -1.8540"," -0.8610"," 0.6839","16"
"16483","SLIME"," FOIL"," HIGH",1,0.6575," NA"," NA"," NA"," NA","16"
"16484","LEVEL"," FOIL"," LOW",1,0.6465," NA"," NA"," NA"," NA","16"
"16485","RAIN"," STIM"," HIGH",6,0.6343," 0.7919"," -0.1731"," 0.9650"," 0.4503","16"
"16486","LODE"," STIM"," LOW",6,1.45," 2.9863"," 2.9341"," 0.0522"," 0.6171","16"
"16487","STEAL"," FOIL"," LOW",1,0.7445," NA"," NA"," NA"," NA","16"
"16488","FERRY"," STIM"," HIGH",6,0.9258," -0.2197"," -2.4376"," 2.2179"," 0.7172","16"
"16489","PALL"," STIM"," LOW",6,0.6009," -0.2472"," -0.2924"," 0.0452"," 0.5838","16"
"16490","BARREL"," FOIL"," HIGH",1,0.7255," NA"," NA"," NA"," NA","16"
"16491","ALONE"," FOIL"," LOW",1,0.6096," NA"," NA"," NA"," NA","16"
"16492","NOSE"," STIM"," HIGH",6,0.7851," 1.4447"," 3.0236"," -1.5789"," 0.5171","16"
"16493","RATION"," STIM"," LOW",6,0.9878," 2.5603"," 2.7563"," -0.1960"," 0.6505","16"
"16494","CREAM"," FOIL"," HIGH",1,1.187," NA"," NA"," NA"," NA","16"
"16495","COLLAR"," STIM"," HIGH",1,0.9978," 1.0874"," -0.9510"," 2.0384"," 6.7718","16"
"16496","BELLY"," FOIL"," HIGH",1,0.5643," NA"," NA"," NA"," NA","16"
"16497","INSECT"," FOIL"," HIGH",1,0.5511," NA"," NA"," NA"," NA","16"
"16498","RUMOUR"," STIM"," LOW",6,0.6094," 2.8752"," 2.6887"," 0.1865"," 0.4670","16"
"16499","LEAL"," FOIL"," LOW",1,0.7082," NA"," NA"," NA"," NA","16"
"16500","BROAD"," STIM"," LOW",6,0.6397," -2.8764"," 2.8820"," 0.5248"," 0.5671","16"
"16501","LIMB"," FOIL"," HIGH",1,3.3443," NA"," NA"," NA"," NA","16"
"16502","REIGN"," STIM"," LOW",1,1.0722," -2.2096"," -0.3898"," -1.8198"," 1.2510","16"
"16503","DECREE"," STIM"," LOW",6,0.8062," 1.5327"," 1.5864"," -0.0537"," 0.6672","16"
"16504","SAUCE"," STIM"," HIGH",6,0.621," 1.3338"," 0.9293"," 0.4045"," 0.4170","16"
"16505","PUPPY"," STIM"," HIGH",6,0.5171," 0.3449"," 0.9499"," -0.6051"," 0.4503","16"
"16506","POLYP"," STIM"," LOW",6,0.6081," -0.7189"," -0.2982"," -0.4208"," 0.6672","16"
"16507","TYPE"," FOIL"," LOW",1,0.763," NA"," NA"," NA"," NA","16"
"16508","FOUL"," FOIL"," LOW",1,0.5984," NA"," NA"," NA"," NA","16"
"16509","STOVE"," FOIL"," HIGH",1,0.5651," NA"," NA"," NA"," NA","16"
"16510","INDIAN"," STIM"," HIGH",1,1.0638," -1.8164"," -0.5281"," -1.2884"," 0.7339","16"
"16511","SCARE"," FOIL"," LOW",1,0.6442," NA"," NA"," NA"," NA","16"
"16512","SKIRT"," FOIL"," HIGH",1,0.6392," NA"," NA"," NA"," NA","16"
"16513","HIM"," STIM"," LOW",6,0.6419," -2.1041"," 2.7702"," 1.4089"," 2.5019","16"
"16514","MONKEY"," FOIL"," HIGH",1,0.56," NA"," NA"," NA"," NA","16"
"16515","TEEM"," STIM"," LOW",6,0.9356," 0.6686"," -2.0574"," 2.7260"," 0.5671","16"
"16516","WEST"," FOIL"," LOW",1,0.5807," NA"," NA"," NA"," NA","16"
"16517","MOUSER"," FOIL"," LOW",1,0.7548," NA"," NA"," NA"," NA","16"
"16518","FROST"," FOIL"," HIGH",1,0.5755," NA"," NA"," NA"," NA","16"
"16519","ROUTE"," STIM"," LOW",1,0.783," -2.8814"," 2.7730"," 0.6288"," 0.3669","16"
"16520","LAX"," STIM"," LOW",6,0.5176," -1.4819"," -1.6341"," 0.1523"," 1.0508","16"
"16521","JAW"," STIM"," HIGH",6,2.4935," 2.4103"," 2.2408"," 0.1695"," 0.8340","16"
"16522","TUBE"," STIM"," HIGH",6,0.6906," 2.0759"," 1.7343"," 0.3416"," 0.6338","16"
"16523","OKAY"," FOIL"," LOW",1,0.6879," NA"," NA"," NA"," NA","16"
"16524","SNORT"," STIM"," LOW",6,0.5471," -0.7122"," -1.3543"," 0.6422"," 0.6171","16"
"16525","TREE"," STIM"," HIGH",6,0.566," 0.2691"," -0.1280"," 0.3971"," 0.6171","16"
"16526","ABYSS"," FOIL"," LOW",1,0.6177," NA"," NA"," NA"," NA","16"
"16527","HARE"," FOIL"," HIGH",1,0.893," NA"," NA"," NA"," NA","16"
"16528","MEADOW"," FOIL"," HIGH",1,0.5689," NA"," NA"," NA"," NA","16"
"16529","ZONE"," STIM"," LOW",6,1.0539," -3.1138"," 3.0866"," 0.0828"," 0.9174","16"
"16530","AIM"," FOIL"," LOW",1,0.6778," NA"," NA"," NA"," NA","16"
"16531","CARROT"," STIM"," HIGH",6,0.5438," -0.0970"," 2.6595"," -2.7565"," 2.1350","16"
"16532","LAMENT"," STIM"," LOW",6,0.6512," 2.3316"," 0.1484"," 2.1832"," 0.5171","16"
"16533","ANCHOR"," FOIL"," HIGH",1,1.0863," NA"," NA"," NA"," NA","16"
"16534","POMMEL"," STIM"," LOW",6,0.5957," 2.5890"," 2.6826"," -0.0935"," 2.3018","16"
"16535","HURDLE"," FOIL"," HIGH",1,0.6708," NA"," NA"," NA"," NA","16"
"16536","MAKER"," FOIL"," LOW",1,0.7068," NA"," NA"," NA"," NA","16"
"16537","ELBOW"," STIM"," HIGH",4,3.0439," -0.4069"," -2.7433"," 2.3364"," 0.4503","16"
"16538","SHRIMP"," FOIL"," HIGH",1,0.7995," NA"," NA"," NA"," NA","16"
"16539","BRUSH"," FOIL"," HIGH",1,0.7808," NA"," NA"," NA"," NA","16"
"16540","HEAD"," STIM"," HIGH",1,0.8498," 2.0514"," 3.0259"," -0.9745"," 1.5845","16"
"16541","WHIP"," STIM"," HIGH",6,1.9431," -2.5855"," -1.8958"," -0.6897"," 1.4845","16"
"16542","PLOT"," FOIL"," LOW",1,1.0184," NA"," NA"," NA"," NA","16"
"16543","APE"," STIM"," HIGH",6,0.5905," -0.0424"," 1.7764"," -1.8188"," 0.9340","16"
"16544","TASK"," STIM"," LOW",6,0.5354," -0.2673"," -0.4029"," 0.1356"," 0.8340","16"
"16545","UMPIRE"," STIM"," HIGH",6,0.5578," -0.3316"," -0.4986"," 0.1670"," 1.1342","16"
"16546","RIGHT"," FOIL"," LOW",1,1.2005," NA"," NA"," NA"," NA","16"
"16547","SOAP"," FOIL"," HIGH",1,0.721," NA"," NA"," NA"," NA","16"
"16548","WATT"," STIM"," LOW",6,0.5802," -1.5485"," 1.7317"," 3.0030"," 0.9674","16"
"16549","BETEL"," FOIL"," LOW",1,0.892," NA"," NA"," NA"," NA","16"
"16550","SOP"," FOIL"," LOW",1,1.1538," NA"," NA"," NA"," NA","16"
"16551","ADAGE"," FOIL"," LOW",1,0.5886," NA"," NA"," NA"," NA","16"
"16552","WIFE"," STIM"," HIGH",6,0.6422," -0.5641"," 2.1517"," -2.7158"," 0.6672","16"
"16553","KNOWN"," FOIL"," LOW",1,1.0237," NA"," NA"," NA"," NA","16"
"16554","PSALM"," FOIL"," LOW",1,2.8859," NA"," NA"," NA"," NA","16"
"16555","USURP"," STIM"," LOW",6,0.6758," 0.8206"," 0.2609"," 0.5597"," 0.4503","16"
"16556","IF"," FOIL"," LOW",1,0.7904," NA"," NA"," NA"," NA","16"
"16557","US"," STIM"," LOW",6,0.434," -1.3341"," -0.2886"," -1.0455"," 1.2343","16"
"16558","APPLE"," FOIL"," HIGH",1,0.6732," NA"," NA"," NA"," NA","16"
"16559","PALACE"," STIM"," HIGH",1,0.6404," 3.0285"," 2.7360"," 0.2924"," 1.7680","16"
"16560","GENDER"," STIM"," LOW",6,0.8203," 1.7728"," 0.2636"," 1.5092"," 0.8173","16"
"16561","TAME"," STIM"," LOW",6,1.9035," 2.1800"," 1.9899"," 0.1900"," 3.5861","16"
"16562","DOCK"," FOIL"," HIGH",1,0.6822," NA"," NA"," NA"," NA","16"
"16563","CRANE"," FOIL"," HIGH",1,0.5656," NA"," NA"," NA"," NA","16"
"16564","QUEST"," STIM"," LOW",6,0.8798," -0.0171"," 2.1831"," -2.2002"," 0.5504","16"
"16565","WITAN"," FOIL"," LOW",1,0.7251," NA"," NA"," NA"," NA","16"
"16566","BELL"," FOIL"," HIGH",1,0.6149," NA"," NA"," NA"," NA","16"
"16567","HEEL"," FOIL"," HIGH",1,0.6961," NA"," NA"," NA"," NA","16"
"16568","MULE"," STIM"," HIGH",6,0.6456," 0.3581"," -0.0199"," 0.3780"," 1.0174","16"
"16569","REMARK"," STIM"," LOW",1,1.4486," -3.1344"," -0.4266"," -2.7078"," 1.1008","16"
"16570","WREN"," STIM"," HIGH",6,0.6185," 1.5885"," 0.9273"," 0.6612"," 1.5512","16"
"16571","BREAD"," STIM"," HIGH",6,0.3873," 0.6622"," 0.4099"," 0.2523"," 0.8173","16"
"16572","LUNGE"," FOIL"," LOW",1,0.9999," NA"," NA"," NA"," NA","16"
"16573","CIGAR"," FOIL"," HIGH",1,0.7371," NA"," NA"," NA"," NA","16"
"16574","POTATO"," FOIL"," HIGH",1,0.9811," NA"," NA"," NA"," NA","16"
"16575","WIG"," STIM"," HIGH",6,0.7652," 0.8755"," 1.2842"," -0.4087"," 1.9682","16"
"16576","KILL"," STIM"," LOW",1,1.5892," 2.1362"," -0.9626"," 3.0988"," 0.8173","16"
"16577","MISUSE"," STIM"," LOW",6,0.9323," 0.9389"," 0.5386"," 0.4003"," 0.8340","16"
"16578","TALLY"," FOIL"," LOW",1,0.8241," NA"," NA"," NA"," NA","16"
"16579","FOOL"," FOIL"," LOW",1,1.2883," NA"," NA"," NA"," NA","16"
"16580","JERSEY"," STIM"," HIGH",6,1.7101," 0.6583"," 2.7145"," -2.0563"," 2.8355","16"
"16581","SINE"," FOIL"," LOW",1,2.3659," NA"," NA"," NA"," NA","16"
"16582","ALSO"," STIM"," LOW",1,1.3177," -2.5206"," 0.2777"," -2.7982"," 0.4337","16"
"16583","SENT"," FOIL"," LOW",1,0.6397," NA"," NA"," NA"," NA","16"
"16584","TOWN"," STIM"," HIGH",6,1.4514," 2.0321"," 2.7583"," -0.7262"," 1.5345","16"
"16585","TERM"," FOIL"," LOW",1,0.8096," NA"," NA"," NA"," NA","16"
"16586","TEMPT"," STIM"," LOW",6,0.7523," -1.7410"," -0.5934"," -1.1475"," 1.4344","16"
"16587","SLEPT"," STIM"," LOW",6,0.7407," -1.6851"," -2.3598"," 0.6746"," 0.8173","16"
"16588","PASS"," STIM"," LOW",6,1.0134," 2.0109"," 1.1227"," 0.8882"," 0.9007","16"
"16589","PURSE"," FOIL"," HIGH",1,0.9799," NA"," NA"," NA"," NA","16"
"16590","SISTER"," STIM"," HIGH",1,0.6146," -2.8704"," -2.6477"," -0.2228"," 0.8006","16"
"16591","OATH"," FOIL"," LOW",1,0.6457," NA"," NA"," NA"," NA","16"
"16592","BEAST"," STIM"," HIGH",6,0.6219," 1.2746"," -0.5387"," 1.8133"," 0.9340","16"
"16593","OLIVE"," FOIL"," HIGH",1,1.0274," NA"," NA"," NA"," NA","16"
"16594","ROAD"," FOIL"," HIGH",1,0.6873," NA"," NA"," NA"," NA","16"
"16595","SOUTH"," STIM"," LOW",6,0.7712," 2.3207"," 1.8894"," 0.4313"," 0.5171","16"
"16596","AWAY"," STIM"," LOW",6,0.7802," -0.1837"," -0.1056"," -0.0781"," 1.0008","16"
"16597","ROPE"," FOIL"," HIGH",1,0.7034," NA"," NA"," NA"," NA","16"
"16598","AGENCY"," FOIL"," LOW",1,0.6513," NA"," NA"," NA"," NA","16"
"16599","SNAIL"," FOIL"," HIGH",1,0.5875," NA"," NA"," NA"," NA","16"
"16600","HASTE"," STIM"," LOW",6,0.7038," -3.1295"," 3.0067"," 0.1470"," 0.6505","16"
"16601","SOLD"," FOIL"," LOW",1,2.1474," NA"," NA"," NA"," NA","16"
"16602","MANTLE"," STIM"," HIGH",6,0.4937," 1.7969"," 1.9921"," -0.1952"," 0.4337","16"
"16603","PIT"," FOIL"," HIGH",1,0.541," NA"," NA"," NA"," NA","16"
"16604","FAIR"," FOIL"," LOW",1,0.5258," NA"," NA"," NA"," NA","16"
"16605","CHERRY"," STIM"," HIGH",6,0.7126," 0.4722"," 0.4512"," 0.0210"," 0.4837","16"
"16606","SHIRT"," STIM"," HIGH",6,0.5428," 2.3375"," 2.8651"," -0.5276"," 0.4170","16"
"16607","HEDGE"," STIM"," HIGH",6,0.7032," -2.7663"," -0.4936"," -2.2727"," 0.4670","16"
"16608","CHILLY"," STIM"," LOW",6,0.6571," -0.0902"," -1.1870"," 1.0968"," 0.4003","16"
"16609","JOB"," STIM"," LOW",6,1.8031," 0.6368"," -2.2867"," 2.9235"," 0.4170","16"
"16610","GROWN"," FOIL"," LOW",1,7.6718," NA"," NA"," NA"," NA","16"
"16611","SCOTCH"," STIM"," HIGH",6,0.5866," -2.8739"," 1.1920"," 2.2173"," 0.4837","16"
"16612","AWEIGH"," FOIL"," LOW",1,0.5568," NA"," NA"," NA"," NA","16"
"16613","PUT"," FOIL"," LOW",1,0.6615," NA"," NA"," NA"," NA","16"
"16614","TACET"," STIM"," LOW",6,0.5344," -2.4409"," 2.1358"," 1.7066"," 3.6528","16"
"16615","PEAL"," FOIL"," LOW",1,0.6508," NA"," NA"," NA"," NA","16"
"16616","HOOD"," STIM"," HIGH",6,0.5566," 1.0533"," 2.9316"," -1.8782"," 1.6012","16"
"16617","SOCK"," FOIL"," HIGH",1,0.6775," NA"," NA"," NA"," NA","16"
"16618","SKULL"," STIM"," HIGH",6,0.5906," 3.0144"," 0.1269"," 2.8875"," 1.0842","16"
"16619","IGNORE"," FOIL"," LOW",1,0.8964," NA"," NA"," NA"," NA","16"
"16620","RUFF"," FOIL"," LOW",1,1.0049," NA"," NA"," NA"," NA","16"
"16621","SCARE"," FOIL"," LOW",1,2.2351," NA"," NA"," NA"," NA","16"
"16622","HAY"," STIM"," HIGH",6,0.5886," 2.7615"," 0.2600"," 2.5014"," 3.1024","16"
"16623","NO"," FOIL"," LOW",1,0.6603," NA"," NA"," NA"," NA","16"
"16624","SOIL"," FOIL"," HIGH",1,0.7042," NA"," NA"," NA"," NA","16"
"16625","QUIET"," STIM"," LOW",6,0.553," -1.2191"," -2.2190"," 0.9999"," 1.7513","16"
"16626","WILL"," FOIL"," LOW",1,0.6156," NA"," NA"," NA"," NA","16"
"16627","PEN"," FOIL"," HIGH",1,0.5543," NA"," NA"," NA"," NA","16"
"16628","SEA"," STIM"," HIGH",6,0.8092," -2.6613"," 2.9234"," 0.6984"," 1.2009","16"
"16629","BOSOM"," STIM"," HIGH",6,0.5378," 2.0012"," 1.7549"," 0.2464"," 0.8506","16"
"16630","PROOF"," STIM"," LOW",1,1.0941," 0.7780"," 0.4890"," 0.2890"," 0.8340","16"
"16631","PHONE"," FOIL"," HIGH",1,0.6185," NA"," NA"," NA"," NA","16"
"16632","REBUS"," FOIL"," LOW",1,0.5675," NA"," NA"," NA"," NA","16"
"16633","FERRY"," STIM"," HIGH",6,0.7413," -0.5788"," 0.1077"," -0.6865"," 3.9530","16"
"16634","REIGN"," FOIL"," LOW",1,0.6667," NA"," NA"," NA"," NA","16"
"16635","CAGE"," STIM"," HIGH",6,0.6494," 2.4000"," 2.6459"," -0.2459"," 0.5337","16"
"16636","HIM"," FOIL"," LOW",1,0.7551," NA"," NA"," NA"," NA","16"
"16637","MUST"," STIM"," LOW",1,1.2196," 1.1792"," -0.6269"," 1.8061"," 0.8340","16"
"16638","STAIR"," STIM"," HIGH",6,0.6648," 1.2226"," -2.5801"," -2.4805"," 0.7172","16"
"16639","EQUITY"," FOIL"," LOW",1,0.8528," NA"," NA"," NA"," NA","16"
"16640","LED"," STIM"," LOW",6,0.6139," -2.3896"," 1.6754"," 2.2181"," 4.9538","16"
"16641","AMOUNT"," FOIL"," LOW",1,0.9435," NA"," NA"," NA"," NA","16"
"16642","HE"," STIM"," LOW",6,0.5532," -2.7017"," 0.7309"," 2.8505"," 0.5337","16"
"16643","WALL"," STIM"," HIGH",6,0.5482," 2.5542"," -0.4602"," 3.0144"," 0.6171","16"
"16644","SMALL"," STIM"," LOW",1,1.7076," -1.2280"," -0.8690"," -0.3590"," 0.4003","16"
"16645","PLANT"," STIM"," HIGH",6,0.6078," 2.7951"," 2.9858"," -0.1907"," 0.5838","16"
"16646","LIEN"," STIM"," LOW",6,0.5748," -0.1526"," 0.0843"," -0.2369"," 0.9841","16"
"16647","TOAST"," FOIL"," HIGH",1,0.7044," NA"," NA"," NA"," NA","16"
"16648","SOUL"," FOIL"," LOW",1,0.6536," NA"," NA"," NA"," NA","16"
"16649","ROOT"," FOIL"," HIGH",1,0.5478," NA"," NA"," NA"," NA","16"
"16650","LORRY"," FOIL"," LOW",1,0.5938," NA"," NA"," NA"," NA","16"
"16651","HUZZA"," FOIL"," LOW",1,0.6509," NA"," NA"," NA"," NA","16"
